symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-09-25,4176.90,4187.00,-0.0024,0.0187,0.0186,0.3554
ADANIPORTS,2023-09-25,825.65,827.05,-0.0017,0.0262,0.0262,0.5006
BEL,2023-09-25,136.60,136.05,0.0040,0.0189,0.0188,0.3592
BOSCHLTD,2023-09-25,19105.40,19119.50,-0.0007,0.0139,0.0139,0.2656
CUMMINSIND,2023-09-25,1736.25,1725.35,0.0063,0.0163,0.0162,0.3095
DIXON,2023-09-25,4889.30,4808.40,0.0167,0.0233,0.0233,0.4451
DLF,2023-09-25,522.10,516.55,0.0107,0.0198,0.0198,0.3783
DMART,2023-09-25,3664.00,3689.05,-0.0068,0.0162,0.0162,0.3095
HAL,2023-09-25,3855.00,3870.00,-0.0039,0.0194,0.0193,0.3687
HINDALCO,2023-09-25,469.35,478.85,-0.0200,0.0209,0.0209,0.3993
INDHOTEL,2023-09-25,408.60,406.25,0.0058,0.0191,0.0191,0.3649
INDIGO,2023-09-25,2378.80,2355.65,0.0098,0.0182,0.0181,0.3458
LT,2023-09-25,2902.50,2918.50,-0.0055,0.0137,0.0137,0.2617
MANAPPURAM,2023-09-25,140.40,140.80,-0.0028,0.0248,0.0247,0.4719
MARUTI,2023-09-25,10588.15,10535.15,0.0050,0.0136,0.0135,0.2579
PAYTM,2023-09-25,848.40,850.00,-0.0019,0.0277,0.0276,0.5273
PGEL,2023-09-25,1771.80,1774.45,-0.0015,0.0274,0.0273,0.5216
SBIN,2023-09-25,594.05,598.15,-0.0069,0.0151,0.0151,0.2885
SUZLON,2023-09-25,25.50,25.05,0.0178,0.0384,0.0384,0.7336
TRENT,2023-09-25,2156.95,2065.90,0.0431,0.0179,0.0182,0.3477
