symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-09-06,4500.25,4440.80,0.0133,0.0186,0.0186,0.3554
ADANIPORTS,2023-09-06,807.05,804.95,0.0026,0.0264,0.0263,0.5025
BEL,2023-09-06,138.30,139.70,-0.0101,0.0183,0.0182,0.3477
BOSCHLTD,2023-09-06,19274.60,19150.95,0.0064,0.0142,0.0142,0.2713
CUMMINSIND,2023-09-06,1746.30,1720.15,0.0151,0.0164,0.0164,0.3133
DIXON,2023-09-06,4998.05,5127.55,-0.0256,0.0237,0.0237,0.4528
DLF,2023-09-06,519.00,521.30,-0.0044,0.0201,0.0201,0.3840
DMART,2023-09-06,3796.75,3776.70,0.0053,0.0166,0.0165,0.3152
HAL,2023-09-06,3989.45,3952.85,0.0092,0.0196,0.0196,0.3745
HINDALCO,2023-09-06,478.15,486.10,-0.0165,0.0212,0.0212,0.4050
INDHOTEL,2023-09-06,431.50,422.45,0.0212,0.0194,0.0194,0.3706
INDIGO,2023-09-06,2461.90,2450.05,0.0048,0.0185,0.0184,0.3515
LT,2023-09-06,2730.45,2732.95,-0.0009,0.0136,0.0136,0.2598
MANAPPURAM,2023-09-06,146.95,150.75,-0.0255,0.0246,0.0246,0.4700
MARUTI,2023-09-06,10179.35,10262.15,-0.0081,0.0137,0.0137,0.2617
PAYTM,2023-09-06,898.80,881.10,0.0199,0.0280,0.0279,0.5330
PGEL,2023-09-06,1792.55,1820.05,-0.0152,0.0281,0.0281,0.5368
SBIN,2023-09-06,570.50,573.00,-0.0044,0.0153,0.0153,0.2923
SUZLON,2023-09-06,23.80,23.60,0.0084,0.0389,0.0388,0.7413
TRENT,2023-09-06,2067.50,2063.70,0.0018,0.0184,0.0184,0.3515
