symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-06-23,15749,7457,47.35
ADANIPORTS,EQ,2016-06-23,4392227,2871135,65.37
BEL,EQ,2016-06-23,167440,60228,35.97
BOSCHLTD,EQ,2016-06-23,8320,4744,57.02
CUMMINSIND,EQ,2016-06-23,112794,68791,60.99
DLF,EQ,2016-06-23,6048153,959171,15.86
HINDALCO,EQ,2016-06-23,8243327,1912197,23.20
INDHOTEL,EQ,2016-06-23,1202939,962122,79.98
INDIGO,EQ,2016-06-23,220567,88678,40.20
LT,EQ,2016-06-23,1369328,596117,43.53
MANAPPURAM,EQ,2016-06-23,3725408,1494015,40.10
MARUTI,EQ,2016-06-23,341093,135836,39.82
PGEL,EQ,2016-06-23,36677,16509,45.01
SBIN,EQ,2016-06-23,20666649,6492054,31.41
SBIN,N2,2016-06-23,19,19,100.00
SBIN,N5,2016-06-23,118,117,99.15
SUZLON,EQ,2016-06-23,22585902,5659736,25.06
TRENT,EQ,2016-06-23,2194,1436,65.45
