symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-06-24,93646,66264,70.76
ADANIPORTS,EQ,2016-06-24,6402985,3870309,60.45
BEL,EQ,2016-06-24,327467,71168,21.73
BOSCHLTD,EQ,2016-06-24,26480,12986,49.04
CUMMINSIND,EQ,2016-06-24,391224,275779,70.49
DLF,EQ,2016-06-24,14541272,3080999,21.19
HINDALCO,EQ,2016-06-24,22745648,6800663,29.90
INDHOTEL,EQ,2016-06-24,756426,531451,70.26
INDIGO,EQ,2016-06-24,394163,92349,23.43
LT,EQ,2016-06-24,4560535,2103592,46.13
MANAPPURAM,EQ,2016-06-24,17744319,5650925,31.85
MANAPPURAM,N5,2016-06-24,10,10,100.00
MARUTI,EQ,2016-06-24,1559787,790264,50.66
PGEL,EQ,2016-06-24,16429,10723,65.27
SBIN,EQ,2016-06-24,47224652,10074190,21.33
SBIN,N2,2016-06-24,4,4,100.00
SBIN,N5,2016-06-24,137,134,97.81
SUZLON,EQ,2016-06-24,57967173,13667112,23.58
TRENT,EQ,2016-06-24,22792,8749,38.39
