symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-12-16,1196,1233.3,1171,1195.4,1190,1189.75,107798,131092621.8,7259,INE117A01022
ADANIPORTS,EQ,2015-12-16,253.7,254.5,249,251.65,251.85,252.1,2954754,745927906.3,81360,INE742F01042
BEL,EQ,2015-12-16,1192.2,1215.6,1182,1194.95,1193,1177.35,185334,222464161.7,11592,INE263A01016
BOSCHLTD,EQ,2015-12-16,18900,19112,18640.35,18718.2,18755,18840.4,19315,364316198.35,6996,INE323A01026
CUMMINSIND,EQ,2015-12-16,1015.45,1020,1001,1011.2,1002,1015.7,133592,134490933.65,7200,INE298A01020
DLF,EQ,2015-12-16,109.1,114.5,108.9,113.1,113.3,108.3,12638792,1423728126.2,51251,INE271C01023
HINDALCO,EQ,2015-12-16,79.35,80.2,78.35,78.55,78.35,79,5407666,429137094.1,22080,INE038A01020
INDHOTEL,EQ,2015-12-16,111,111,107,107.5,107,109.65,223173,24285080.4,4149,INE053A01029
INDIGO,EQ,2015-12-16,1192,1234,1182.55,1192.7,1194,1185.45,2239135,2711173261.6,65518,INE646L01027
LT,EQ,2015-12-16,1290.75,1299,1276,1280.9,1281.1,1283.2,2234035,2875543144.65,127150,INE018A01030
MANAPPURAM,EQ,2015-12-16,27.95,28.7,27.3,27.6,27.4,27.85,6611260,184885965.2,17278,INE522D01027
MARUTI,EQ,2015-12-16,4655,4657.15,4604,4619.4,4612.65,4620,357572,1653989841,30689,INE585B01010
PGEL,EQ,2015-12-16,126.75,128,123,123.95,125,126.15,5618,704688.05,98,INE457L01011
SBIN,EQ,2015-12-16,227.75,229.6,225.25,227.3,227.2,226.4,13030720,2966149651.35,90557,INE062A01020
SUZLON,EQ,2015-12-16,20.7,21,20.45,20.5,20.6,20.7,21312852,441492656.15,15759,INE040H01021
TRENT,EQ,2015-12-16,1522.05,1529,1495.05,1511.8,1495.05,1527.35,881,1336655.55,286,INE849A01012
