symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-02-20,1423,1445,1406,1415.35,1416,1423.05,59479,84963002.7,3782,INE117A01022
ADANIPORTS,EQ,2015-02-20,335.05,338.05,326.4,329,329.4,333.85,1302901,432987228.65,22858,INE742F01042
BEL,EQ,2015-02-20,3850,3939,3813.2,3826.35,3825,3837.1,248079,959228655.95,22052,INE263A01016
BOSCHLTD,EQ,2015-02-20,26274.5,26800,25500,26559.15,26528.05,26201.85,51765,1370618510,14238,INE323A01026
CUMMINSIND,EQ,2015-02-20,911.95,919,904,907.05,904.75,909,65836,59977510.5,7172,INE298A01020
DLF,EQ,2015-02-20,151.15,154.4,150.3,151.35,150.6,150.25,6299259,958608364.25,35591,INE271C01023
HINDALCO,EQ,2015-02-20,158,160.7,155.2,156.55,158,156.25,6630757,1049687254,42028,INE038A01020
INDHOTEL,EQ,2015-02-20,119.2,119.2,115.2,117.45,117.5,118.85,438457,51263028.85,6597,INE053A01029
LT,EQ,2015-02-20,1700,1714.8,1671.5,1677.6,1680.6,1698.55,3581711,6056339077.85,101523,INE018A01030
MANAPPURAM,EQ,2015-02-20,35,35,34.1,34.45,34.35,34.7,819864,28305968.6,5997,INE522D01027
MARUTI,EQ,2015-02-20,3610,3614,3542,3547.35,3544.85,3595.15,240749,858892549.15,14556,INE585B01010
PGEL,EQ,2015-02-20,87,92,78,89.6,89.6,89.25,91787,7765685.35,1098,INE457L01011
SBIN,EQ,2015-02-20,301.9,306.5,297.05,302.3,302.2,302.35,15792502,4787375264.8,139509,INE062A01020
SUZLON,EQ,2015-02-20,24.7,26.4,24.2,25.55,25.6,25,74876717,1930343035.45,90379,INE040H01021
TRENT,EQ,2015-02-20,1474.5,1488.95,1455.2,1458.3,1455.2,1467,3311,4863887.6,801,INE849A01012
