symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-06-18,6034.50,6001.00,6089.50,6000.00,6025.00,6044.00,6039.90,165662,10005.82,19672,77466,46.76
ADANIPORTS,EQ,2025-06-18,1392.30,1387.00,1395.20,1365.20,1370.50,1372.60,1376.39,1732093,23840.38,71001,836238,48.28
BEL,EQ,2025-06-18,401.75,401.65,405.00,398.50,400.30,400.50,401.53,18879759,75808.04,148087,10178467,53.91
BOSCHLTD,EQ,2025-06-18,32215.00,32105.00,32585.00,32105.00,32400.00,32390.00,32388.13,15987,5177.89,8468,6090,38.09
CUMMINSIND,EQ,2025-06-18,3316.50,3294.50,3312.30,3258.80,3273.80,3277.80,3280.85,402785,13214.77,67501,276162,68.56
DIXON,EQ,2025-06-18,14243.00,14248.00,14530.00,14183.00,14375.00,14367.00,14398.54,273242,39342.87,54211,93509,34.22
DLF,EQ,2025-06-18,851.45,864.10,867.25,841.70,845.00,844.80,853.70,4708094,40192.86,94851,1388749,29.50
DMART,EQ,2025-06-18,4059.10,4102.20,4240.00,4081.00,4229.00,4228.40,4188.18,1806132,75643.97,126627,375809,20.81
ETERNAL,EQ,2025-06-18,247.25,247.30,250.21,247.16,247.87,248.41,248.68,17297196,43014.86,127500,8771894,50.71
HAL,EQ,2025-06-18,5047.30,5054.00,5068.00,4985.00,4992.90,4994.00,5016.45,1044099,52376.68,65120,348004,33.33
HINDALCO,EQ,2025-06-18,641.70,638.00,648.90,638.00,644.40,645.35,645.09,3412544,22014.04,54987,1888789,55.35
INDHOTEL,EQ,2025-06-18,756.65,756.05,769.25,750.55,763.15,763.30,762.33,1782302,13586.96,48295,874897,49.09
INDIGO,EQ,2025-06-18,5310.50,5308.00,5334.50,5258.50,5281.00,5273.00,5286.87,603006,31880.13,47027,352781,58.50
LT,EQ,2025-06-18,3622.30,3622.00,3639.10,3587.20,3600.80,3601.50,3605.23,743311,26798.09,60898,394465,53.07
MANAPPURAM,EQ,2025-06-18,269.92,265.00,270.80,263.01,264.89,264.75,265.79,9484830,25209.96,64448,5011710,52.84
MARUTI,EQ,2025-06-18,12595.00,12620.00,12880.00,12550.00,12750.00,12748.00,12770.92,467738,59734.42,76681,277122,59.25
PAYTM,EQ,2025-06-18,865.15,871.25,895.00,859.00,891.00,891.50,885.17,6023646,53319.46,111536,1405060,23.33
PGEL,EQ,2025-06-18,765.20,764.50,774.70,759.90,763.15,763.05,766.67,872858,6691.97,29681,507463,58.14
SBIN,EQ,2025-06-18,792.30,792.50,795.50,788.35,790.40,791.90,791.48,5710169,45195.01,136624,2843182,49.79
SUZLON,EQ,2025-06-18,64.52,64.52,65.24,63.81,63.85,64.07,64.23,49246678,31629.75,98477,15420245,31.31
TRENT,EQ,2025-06-18,5626.50,5654.00,5759.00,5627.00,5728.00,5735.00,5715.10,864129,49385.82,78565,346125,40.05
