symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-01-12,145377,60715,41.76
ADANIPORTS,EQ,2024-01-12,3912779,1586099,40.54
BEL,EQ,2024-01-12,8853157,5570640,62.92
BOSCHLTD,EQ,2024-01-12,13938,7088,50.85
CUMMINSIND,EQ,2024-01-12,488499,311351,63.74
DIXON,EQ,2024-01-12,415988,142632,34.29
DLF,EQ,2024-01-12,4158326,2050605,49.31
DMART,EQ,2024-01-12,456627,342708,75.05
HAL,EQ,2024-01-12,867631,493874,56.92
HINDALCO,EQ,2024-01-12,2440863,913819,37.44
INDHOTEL,EQ,2024-01-12,1591267,736340,46.27
INDIGO,EQ,2024-01-12,583998,375449,64.29
LT,EQ,2024-01-12,1782631,987229,55.38
MANAPPURAM,EQ,2024-01-12,6343074,2822713,44.50
MARUTI,EQ,2024-01-12,850190,605716,71.24
PAYTM,EQ,2024-01-12,2490143,1312350,52.70
PGEL,EQ,2024-01-12,19340,9516,49.20
SBIN,EQ,2024-01-12,16620797,8021953,48.26
TRENT,EQ,2024-01-12,597455,341825,57.21
