symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-01-11,87455,29723,33.99
ADANIPORTS,EQ,2024-01-11,3721202,1283683,34.50
BEL,EQ,2024-01-11,10942508,6481142,59.23
BOSCHLTD,EQ,2024-01-11,35821,15822,44.17
CUMMINSIND,EQ,2024-01-11,459742,265841,57.82
DIXON,EQ,2024-01-11,406115,152329,37.51
DLF,EQ,2024-01-11,5304485,2914727,54.95
DMART,EQ,2024-01-11,213492,153943,72.11
HAL,EQ,2024-01-11,723628,320198,44.25
HINDALCO,EQ,2024-01-11,3899383,1911098,49.01
INDHOTEL,EQ,2024-01-11,1429325,770039,53.87
INDIGO,EQ,2024-01-11,891708,667549,74.86
LT,EQ,2024-01-11,1105348,664576,60.12
MANAPPURAM,EQ,2024-01-11,12953188,3340524,25.79
MARUTI,EQ,2024-01-11,1024815,754073,73.58
PAYTM,EQ,2024-01-11,1810884,1037806,57.31
PGEL,EQ,2024-01-11,21686,10527,48.54
SBIN,EQ,2024-01-11,15533860,9949858,64.05
TRENT,EQ,2024-01-11,485141,284010,58.54
