symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-01-09,571239,188120,32.93
ADANIPORTS,EQ,2024-01-09,14701104,4320887,29.39
BEL,EQ,2024-01-09,11550790,6676808,57.80
BOSCHLTD,EQ,2024-01-09,13943,4765,34.17
CUMMINSIND,EQ,2024-01-09,684150,302614,44.23
DIXON,EQ,2024-01-09,206103,45458,22.06
DLF,EQ,2024-01-09,9348457,2464694,26.36
DMART,EQ,2024-01-09,440688,318714,72.32
HAL,EQ,2024-01-09,1979028,766935,38.75
HINDALCO,EQ,2024-01-09,5314029,3681956,69.29
INDHOTEL,EQ,2024-01-09,2197685,1252818,57.01
INDIGO,EQ,2024-01-09,831003,473028,56.92
LT,EQ,2024-01-09,1807271,958324,53.03
MANAPPURAM,EQ,2024-01-09,7453839,3333538,44.72
MARUTI,EQ,2024-01-09,666469,425129,63.79
PAYTM,EQ,2024-01-09,3520802,1674331,47.56
PGEL,EQ,2024-01-09,17539,8716,49.69
SBIN,EQ,2024-01-09,13400235,5499185,41.04
TRENT,EQ,2024-01-09,723237,310414,42.92
