symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2016-03-16,1140,1151.5,1115.9,1126.1,1120.55,1140.7,27822,31398483.9,6110,INE117A01022
ADANIPORTS,EQ,2016-03-16,229,229.5,222.75,228.55,227.9,228.25,2172701,492356890.8,52549,INE742F01042
BEL,EQ,2016-03-16,1070,1070,1046,1065.1,1065.05,1063.45,273252,289663542.45,11363,INE263A01016
BOSCHLTD,EQ,2016-03-16,18250,18300,17910,18032.45,18000.05,18128.55,27771,502118208.7,8448,INE323A01026
CUMMINSIND,EQ,2016-03-16,843.3,855.55,832.5,847.35,854,843.3,105385,88840694.3,6269,INE298A01020
DLF,EQ,2016-03-16,106.95,108.2,104.8,106.55,106.65,105.6,10007848,1066635705.55,41665,INE271C01023
HINDALCO,EQ,2016-03-16,84,84.25,79.35,81.5,81.6,83.9,13890592,1125577638.1,48528,INE038A01020
INDHOTEL,EQ,2016-03-16,94.2,94.3,91.75,93,93.1,93.9,1771025,164524258.75,9379,INE053A01029
INDIGO,EQ,2016-03-16,801,807.9,797,801.85,799.5,800.1,500720,401137799.7,24572,INE646L01027
LT,EQ,2016-03-16,1187,1191.7,1164.9,1183.2,1183.75,1180.75,1803141,2123902378.35,68448,INE018A01030
MANAPPURAM,EQ,2016-03-16,34.8,35.35,34.3,35.15,35,34.65,2209418,77017559.5,8639,INE522D01027
MARUTI,EQ,2016-03-16,3650,3675,3637.5,3667.35,3672.55,3654.55,459188,1679755921.4,40999,INE585B01010
PGEL,EQ,2016-03-16,113.3,122,113.3,120.9,121.9,115,7623,894669,169,INE457L01011
SBIN,EQ,2016-03-16,185,185.9,181.6,185.2,185.6,185.3,19237834,3542620830.15,107162,INE062A01020
SUZLON,EQ,2016-03-16,13.75,13.8,13.4,13.5,13.5,13.75,26806826,362105555.25,16130,INE040H01021
TRENT,EQ,2016-03-16,1430.1,1473.5,1383,1448.65,1472,1415.25,16941,24159774.15,1633,INE849A01012
