symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-10-20,141485,68487,48.41
ADANIPORTS,EQ,2025-10-20,2660484,1585661,59.60
BEL,EQ,2025-10-20,10580573,5436313,51.38
BOSCHLTD,EQ,2025-10-20,19865,8822,44.41
CUMMINSIND,EQ,2025-10-20,447858,298908,66.74
DIXON,EQ,2025-10-20,647684,231858,35.80
DLF,EQ,2025-10-20,1256775,514165,40.91
DMART,EQ,2025-10-20,228477,116750,51.10
ETERNAL,EQ,2025-10-20,25481979,15146485,59.44
HAL,EQ,2025-10-20,616095,325571,52.84
HINDALCO,EQ,2025-10-20,4845432,2591257,53.48
INDHOTEL,EQ,2025-10-20,1820844,1153285,63.34
INDIGO,EQ,2025-10-20,401435,253742,63.21
LT,EQ,2025-10-20,1223232,536337,43.85
MANAPPURAM,EQ,2025-10-20,1310935,668465,50.99
MARUTI,EQ,2025-10-20,374246,253317,67.69
PAYTM,EQ,2025-10-20,2339450,923661,39.48
PGEL,EQ,2025-10-20,2775678,666319,24.01
SBIN,EQ,2025-10-20,13546463,6192509,45.71
SBIN,T0,2025-10-20,1,1,100.00
SUZLON,EQ,2025-10-20,34409429,17587363,51.11
TRENT,EQ,2025-10-20,610816,356423,58.35
