symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-10-07,382453,185284,48.45
ADANIPORTS,EQ,2025-10-07,1608151,739008,45.95
BEL,EQ,2025-10-07,11933246,6719648,56.31
BOSCHLTD,EQ,2025-10-07,15407,10026,65.07
CUMMINSIND,EQ,2025-10-07,186948,103202,55.20
DIXON,EQ,2025-10-07,143947,48766,33.88
DLF,EQ,2025-10-07,1940228,1062307,54.75
DMART,EQ,2025-10-07,597770,388315,64.96
ETERNAL,EQ,2025-10-07,19836347,9511237,47.95
HAL,EQ,2025-10-07,607428,335589,55.25
HINDALCO,EQ,2025-10-07,4918764,2346906,47.71
INDHOTEL,EQ,2025-10-07,3016892,1966655,65.19
INDIGO,EQ,2025-10-07,471217,254417,53.99
LT,EQ,2025-10-07,1673945,820642,49.02
MANAPPURAM,EQ,2025-10-07,2769162,1111325,40.13
MARUTI,EQ,2025-10-07,330326,212169,64.23
PAYTM,EQ,2025-10-07,4631035,2202874,47.57
PGEL,EQ,2025-10-07,3337903,842091,25.23
SBIN,EQ,2025-10-07,9242580,3836557,41.51
SUZLON,EQ,2025-10-07,50646458,25064001,49.49
TRENT,EQ,2025-10-07,2789651,1051016,37.68
