symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-08-23,479.35,467.30,0.0255,0.0196,,0.3821
ADANIPORTS,2013-08-23,123.35,122.30,0.0085,0.0419,,0.7776
BEL,2013-08-23,1180.15,1173.45,0.0057,0.0133,,0.2484
BOSCHLTD,2013-08-23,8188.05,8191.40,-0.0004,0.0140,,0.2598
CUMMINSIND,2013-08-23,377.85,380.15,-0.0061,0.0180,,0.3343
DLF,2013-08-23,136.95,143.85,-0.0492,0.0463,,0.8884
HINDALCO,2013-08-23,103.80,104.00,-0.0019,0.0430,,0.7967
INDHOTEL,2013-08-23,41.80,41.65,0.0036,0.0297,,0.5502
LT,2013-08-23,739.00,724.40,0.0200,0.0243,,0.4604
MANAPPURAM,2013-08-23,15.30,15.00,0.0198,0.0420,,0.7833
MARUTI,2013-08-23,1293.00,1285.70,0.0057,0.0180,,0.3343
PGEL,2013-08-23,81.85,84.60,-0.0330,0.0352,,0.6706
SBIN,2013-08-23,1559.10,1564.75,-0.0036,0.0207,,0.3840
SUZLON,2013-08-23,6.35,6.40,-0.0078,0.0248,,0.4604
TRENT,2013-08-23,960.50,952.70,0.0082,0.0164,,0.3057
