symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2008-05-15,1050,1085,1050,1072.8,1071,1059.85,334504,359167763.35,,
BEL,EQ,2008-05-15,1265,1295,1250.25,1266.2,1263,1262.75,13961,17826687.85,,
BOSCHLTD,EQ,2008-05-15,4100,4200,4100,4143.25,4140,4127.2,441,1821820.8,,
CUMMINSIND,EQ,2008-05-15,295,299.7,283.25,288.25,289,292.3,99194,28668983.3,,
DLF,EQ,2008-05-15,625,647,625,644.9,643.95,623.35,3554536,2269339599.3,,
HINDALCO,EQ,2008-05-15,192.3,206.4,191.1,204,202.7,192.3,8757873,1737620806.6,,
INDHOTEL,EQ,2008-05-15,119,120,118.05,118.85,118.7,117.8,366468,43653384.85,,
LT,EQ,2008-05-15,2850,2988,2850,2969.1,2982.2,2828.15,1092464,3195999873.7,,
MARUTI,EQ,2008-05-15,802.15,826.9,800,821.8,819.5,797.05,1156629,944010734.8,,
SBIN,EQ,2008-05-15,1665,1690,1665,1681.1,1680.1,1660.75,605774,1017253251.9,,
SUZLON,EQ,2008-05-15,285.45,293.35,284,292.55,292.5,283.7,2228025,643910622.15,,
TRENT,EQ,2008-05-15,530,534,524,527.2,530,529.7,1914,1011447,,
