symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-04-07,934.15,969.90,1050.00,911.00,915.00,931.35,971.30,162985,1583.07,8967,54867,33.66
ADANIPORTS,EQ,2020-04-07,244.80,254.20,255.85,245.60,248.80,248.10,249.44,7360798,18360.85,64968,3957416,53.76
BEL,EQ,2020-04-07,69.95,72.80,73.00,68.50,68.90,69.00,70.26,12628565,8872.29,41536,5907875,46.78
BOSCHLTD,EQ,2020-04-07,8816.65,9020.50,9365.10,8900.00,9160.00,9258.80,9103.40,28486,2593.19,8718,9303,32.66
CUMMINSIND,EQ,2020-04-07,298.65,315.80,315.80,283.00,285.00,287.15,292.20,3777546,11037.90,60863,1781168,47.15
DIXON,EQ,2020-04-07,3429.35,3583.65,3790.00,3446.50,3760.00,3754.90,3667.37,113995,4180.62,20454,52746,46.27
DLF,EQ,2020-04-07,132.10,137.70,142.90,135.10,140.30,141.55,139.51,6419110,8955.03,48716,1134580,17.68
DMART,BE,2020-04-07,2066.95,2090.10,2170.25,2090.10,2170.25,2170.25,2155.56,219469,4730.78,17692,-,-
HAL,EQ,2020-04-07,529.55,549.55,549.55,525.00,534.25,534.70,533.56,25494,136.03,2185,14537,57.02
HINDALCO,EQ,2020-04-07,88.80,92.15,106.55,90.00,100.50,103.95,97.69,23640664,23093.75,127375,6752045,28.56
INDHOTEL,EQ,2020-04-07,69.35,75.00,75.00,69.75,73.00,73.90,71.30,2760515,1968.22,25904,2011979,72.88
INDIGO,EQ,2020-04-07,953.25,987.00,994.30,928.05,980.30,980.25,957.28,1751202,16763.89,69990,184194,10.52
LT,EQ,2020-04-07,774.65,805.00,813.00,791.00,802.20,801.65,804.35,5769216,46404.57,189036,2751838,47.70
MANAPPURAM,EQ,2020-04-07,92.40,96.30,103.15,94.20,101.55,101.30,98.81,10900319,10770.42,61617,2441513,22.40
MARUTI,EQ,2020-04-07,4011.50,4150.00,4612.90,4120.00,4525.95,4553.65,4325.97,2688425,116300.36,257463,1196696,44.51
PGEL,EQ,2020-04-07,28.90,30.10,30.30,29.15,30.30,30.30,30.24,17826,5.39,85,16193,90.84
SBIN,EQ,2020-04-07,175.50,184.40,187.30,177.60,185.75,186.40,182.25,72133717,131466.82,486914,15551736,21.56
SBIN,N2,2020-04-07,10537.90,10538.00,10538.00,10450.00,10499.01,10499.16,10497.05,304,31.91,60,304,100.00
SBIN,N5,2020-04-07,10848.88,10878.00,10925.00,10845.00,10879.00,10862.68,10876.25,2218,241.24,332,1925,86.79
SBIN,N6,2020-04-07,10767.00,10551.00,10551.01,10531.00,10550.00,10550.00,10549.75,64,6.75,18,61,95.31
SUZLON,EQ,2020-04-07,2.10,2.20,2.20,2.20,2.20,2.20,2.20,3565198,78.43,969,3565198,100.00
TRENT,EQ,2020-04-07,450.25,472.00,475.15,451.15,456.00,456.85,457.43,508663,2326.76,28804,293690,57.74
