symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-04-20,1395.30,1395.10,0.0001,0.0211,0.0210,0.4012
ADANIPORTS,2021-04-20,720.45,720.95,-0.0007,0.0270,0.0269,0.5139
BEL,2021-04-20,124.30,123.40,0.0073,0.0277,0.0276,0.5273
BOSCHLTD,2021-04-20,13417.50,13512.80,-0.0071,0.0240,0.0239,0.4566
CUMMINSIND,2021-04-20,833.40,840.00,-0.0079,0.0232,0.0231,0.4413
DIXON,2021-04-20,3934.65,3830.10,0.0269,0.0295,0.0295,0.5636
DLF,2021-04-20,234.40,236.80,-0.0102,0.0328,0.0327,0.6247
DMART,2021-04-20,2778.25,2850.85,-0.0258,0.0229,0.0229,0.4375
HAL,2021-04-20,954.70,940.20,0.0153,0.0267,0.0266,0.5082
HINDALCO,2021-04-20,359.35,361.40,-0.0057,0.0311,0.0311,0.5942
INDHOTEL,2021-04-20,95.95,94.70,0.0131,0.0275,0.0274,0.5235
INDIGO,2021-04-20,1554.30,1527.90,0.0171,0.0272,0.0272,0.5197
LT,2021-04-20,1331.50,1310.45,0.0159,0.0213,0.0213,0.4069
MANAPPURAM,2021-04-20,141.80,141.95,-0.0011,0.0317,0.0316,0.6037
MARUTI,2021-04-20,6646.60,6512.20,0.0204,0.0230,0.0230,0.4394
PGEL,2021-04-20,318.80,302.05,0.0540,0.0414,0.0415,0.7929
SBIN,2021-04-20,329.50,331.15,-0.0050,0.0276,0.0275,0.5254
SUZLON,2021-04-20,4.55,4.45,0.0222,0.0408,0.0407,0.7776
TRENT,2021-04-20,736.50,728.65,0.0107,0.0283,0.0283,0.5407
