symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-04-27,1384.35,1368.95,0.0112,0.0209,0.0209,0.3993
ADANIPORTS,2021-04-27,749.15,730.75,0.0249,0.0268,0.0268,0.5120
BEL,2021-04-27,129.20,129.35,-0.0012,0.0274,0.0274,0.5235
BOSCHLTD,2021-04-27,13561.75,13496.85,0.0048,0.0237,0.0237,0.4528
CUMMINSIND,2021-04-27,895.15,876.70,0.0208,0.0231,0.0231,0.4413
DIXON,2021-04-27,4033.80,3895.25,0.0350,0.0293,0.0293,0.5598
DLF,2021-04-27,253.70,246.80,0.0276,0.0327,0.0327,0.6247
DMART,2021-04-27,2827.00,2808.25,0.0067,0.0229,0.0229,0.4375
HAL,2021-04-27,950.00,954.30,-0.0045,0.0264,0.0264,0.5044
HINDALCO,2021-04-27,366.25,348.35,0.0501,0.0309,0.0310,0.5923
INDHOTEL,2021-04-27,112.95,111.45,0.0134,0.0280,0.0279,0.5330
INDIGO,2021-04-27,1640.45,1573.05,0.0420,0.0270,0.0271,0.5177
LT,2021-04-27,1380.65,1335.90,0.0329,0.0212,0.0213,0.4069
MANAPPURAM,2021-04-27,147.30,146.70,0.0041,0.0314,0.0313,0.5980
MARUTI,2021-04-27,6567.65,6638.95,-0.0108,0.0228,0.0228,0.4356
PGEL,2021-04-27,309.20,320.70,-0.0365,0.0413,0.0413,0.7890
SBIN,2021-04-27,353.05,344.30,0.0251,0.0274,0.0274,0.5235
SUZLON,2021-04-27,4.75,4.70,0.0106,0.0405,0.0404,0.7718
TRENT,2021-04-27,784.25,780.50,0.0048,0.0282,0.0281,0.5368
