symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-04-07,1374.95,1374.55,0.0003,0.0210,0.0209,0.3993
ADANIPORTS,2021-04-07,814.75,835.60,-0.0253,0.0262,0.0262,0.5006
BEL,2021-04-07,131.30,130.95,0.0027,0.0276,0.0275,0.5254
BOSCHLTD,2021-04-07,14564.75,14127.30,0.0305,0.0238,0.0239,0.4566
CUMMINSIND,2021-04-07,888.55,879.05,0.0107,0.0231,0.0230,0.4394
DIXON,2021-04-07,3614.75,3482.60,0.0372,0.0292,0.0292,0.5579
DLF,2021-04-07,283.10,278.80,0.0153,0.0316,0.0316,0.6037
DMART,2021-04-07,2890.55,2843.75,0.0163,0.0229,0.0229,0.4375
HAL,2021-04-07,1005.85,1000.25,0.0056,0.0269,0.0269,0.5139
HINDALCO,2021-04-07,352.20,350.45,0.0050,0.0309,0.0308,0.5884
INDHOTEL,2021-04-07,111.05,109.10,0.0177,0.0273,0.0272,0.5197
INDIGO,2021-04-07,1599.65,1577.60,0.0139,0.0274,0.0274,0.5235
LT,2021-04-07,1404.15,1401.00,0.0022,0.0213,0.0212,0.4050
MANAPPURAM,2021-04-07,156.90,153.90,0.0193,0.0316,0.0316,0.6037
MARUTI,2021-04-07,6865.00,6751.30,0.0167,0.0229,0.0229,0.4375
PGEL,2021-04-07,364.90,367.90,-0.0082,0.0414,0.0413,0.7890
SBIN,2021-04-07,358.55,350.55,0.0226,0.0275,0.0274,0.5235
SUZLON,2021-04-07,5.05,5.10,-0.0099,0.0408,0.0407,0.7776
TRENT,2021-04-07,722.05,703.65,0.0258,0.0287,0.0287,0.5483
