symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2009-08-07,680,682,662.65,667.5,665.95,682.7,387148,259585646.65,,
BEL,EQ,2009-08-07,1446,1468.7,1415.05,1422.05,1420,1446.7,23869,34076630.6,,
BOSCHLTD,EQ,2009-08-07,3875,3897,3801,3867.5,3863,3870,4626,17916609.9,,
CUMMINSIND,EQ,2009-08-07,284.8,292.65,277.3,285.45,284.8,282.85,145389,41580150.6,,
DLF,EQ,2009-08-07,374.65,383.5,365,367.1,366,379.8,13363854,4983460888.7,,
HINDALCO,EQ,2009-08-07,101,103.35,99.05,101.35,100.75,103.5,12576733,1272527081.8,,
INDHOTEL,EQ,2009-08-07,68.25,69.1,65.75,66.15,66,68.6,846439,56753807.6,,
LT,EQ,2009-08-07,1480,1488,1460,1466.4,1467,1487.05,1648156,2426832814.45,,
MARUTI,EQ,2009-08-07,1350,1355,1282,1293.4,1283,1364.7,1983765,2588179175.3,,
SBIN,EQ,2009-08-07,1770.7,1800,1720,1743.3,1755.1,1796.65,1846845,3228565850.45,,
SUZLON,EQ,2009-08-07,91.5,92.5,86.25,86.95,86.8,92.45,46799627,4182255414.45,,
TRENT,EQ,2009-08-07,522,522,495.3,496.75,495.65,500.05,2641,1313021.9,,
