symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-09-27,1431.65,1450.4,1412,1440.05,1450,1431.65,54416,77808245.05,4605,INE117A01022
ADANIPORTS,EQ,2017-09-27,392.6,392.6,370.45,372.55,372,390.55,3009736,1136813069.4,47398,INE742F01042
BEL,EQ,2017-09-27,183.1,184.6,176.1,176.85,176.9,182.55,4208130,750972529.5,37283,INE263A01024
BOSCHLTD,EQ,2017-09-27,21586,21899.95,21000,21112.55,21090,21495.6,13426,287039360.7,6308,INE323A01026
CUMMINSIND,EQ,2017-09-27,919,933.6,904,907.5,914,915.8,239242,218207441.35,8504,INE298A01020
DIXON,EQ,2017-09-27,2658,2708.8,2569.9,2599.8,2570,2634.95,135647,358356623.2,10161,INE935N01012
DLF,EQ,2017-09-27,170,171.9,158.45,159.95,159.5,169.2,14241691,2358360203.95,85482,INE271C01023
DMART,EQ,2017-09-27,1116,1153.6,1069.05,1076.75,1075.15,1116.05,2905722,3247829146.55,97146,INE192R01011
HINDALCO,EQ,2017-09-27,234.75,235.2,230.7,233.65,233.7,234.6,6569514,1529808439.45,62332,INE038A01020
INDHOTEL,EQ,2017-09-27,120.5,120.7,116.6,118.15,118.4,119.35,604081,71464257.95,4321,INE053A01029
INDIGO,EQ,2017-09-27,1043.05,1064.7,1043,1057,1060.85,1043.05,962630,1016913071.45,43931,INE646L01027
LT,EQ,2017-09-27,1172.9,1172.9,1131.5,1137.2,1137.05,1162.9,2317721,2657079716.1,76854,INE018A01030
MANAPPURAM,EQ,2017-09-27,99.75,100.1,94.6,95.3,95.6,99.25,6142126,598414976.05,21269,INE522D01027
MARUTI,EQ,2017-09-27,7949,7978,7715,7739.95,7735,7889.9,564788,4423236344.65,48920,INE585B01010
PGEL,EQ,2017-09-27,365,385.5,365,372.25,377.9,361,100627,37747413.85,2356,INE457L01011
SBIN,EQ,2017-09-27,259.9,259.9,249.5,250.4,250.25,258.25,17080769,4323244622.05,126995,INE062A01020
SUZLON,EQ,2017-09-27,16.25,16.3,15.75,15.8,15.85,16.15,25393591,406143951.5,15735,INE040H01021
TRENT,EQ,2017-09-27,294.8,295.55,288,290,290,292.25,189511,55152595.7,4943,INE849A01020
