,15-Jun-15,,,,,,
The Nifty witnessed an intraday movement of about 112.85 points.The closing index was 0.39 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),11653.56,,,,,
, Traded Quantity (in Lakhs),6335.77,,,,,
, Number of Trades,5855309,,,,,
, Total Market Capitalisation (Rs. Crores),9439750.82,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,7982.9,7986.6,8057.7,7944.85,8013.9,31
,CNX IT,11049.35,11022.7,11170.05,10933.4,11093.85,44.5
,CNX Nifty Junior,18880.2,18910.65,19033.5,18864.15,18908.5,28.3
,BANK Nifty,17523.55,17499.35,17579,17366.15,17458.7,-64.85
,CNX Midcap,12410.25,12447.35,12520,12413.35,12433.5,23.25
,CNX 500,6577.4,6584.7,6634.2,6558.6,6600.65,23.25
,CNX 100,8049.95,8055.1,8121.15,8018.55,8078.25,28.3
,Nifty Midcap 50,3088.55,3094.45,3124.1,3088.75,3099.05,10.5
,CNX Realty,174.55,175.45,176.4,173.65,174.7,0.15
,CNX Infra,3147.85,3156.6,3180.1,3135.55,3153.3,5.45
,CNX Energy,8374.1,8400.6,8451.6,8352.1,8418.25,44.15
,CNX FMCG,18846.45,18833.05,19104.9,18731.6,18935.75,89.3
,CNX MNC,9456.95,9483.9,9526.9,9431,9486.35,29.4
,CNX Pharma,11328.45,11372.95,11537.5,11291.4,11451.1,122.65
,CNX PSE,3452.55,3455.35,3462.55,3433.5,3445.25,-7.3
,CNX PSU Bank,3166.85,3174.2,3185.55,3114.95,3120.55,-46.3
,CNX Service,10324.55,10306.4,10384.75,10257.2,10339.25,14.7
,India VIX,17.4775,17.4775,18.02,15.3475,17.525,0.0475
,CNX AUTO,7905.25,7939.95,8026.65,7919.4,7996.2,90.95
,CNX Metal,2247.2,2257.7,2260.55,2230.95,2233.95,-13.25
,CNX Media,2072.95,2081.3,2122.65,2073.2,2114.1,41.15
,CNX Smallcap,5093.9,5108.65,5152.95,5094.55,5130.5,36.6
,CNX 200,4156.9,4160.4,4194.35,4142.1,4171.7,14.8
,CNX Dividend Oppt,1930.1,1932.1,1944.75,1921.7,1933.25,3.15
,CNX Commodities,2551.6,2558.7,2563.65,2543.3,2546.45,-5.15
,CNX Consumption,3318.3,3323.25,3358.25,3309.6,3341.65,23.35
,CNX Finance,7121.95,7113.2,7163.1,7089.8,7141,19.05
,Nifty Dividend,31.94,40.26,40.26,40.26,40.26,8.32
,LIX 15,3480.2,3493.3,3506.75,3465.55,3472.2,-8
,CPSE Index,2381.7,2385.6,2400.1,2370.6,2387.45,5.75
,NI15,4826.65,4825,4879.85,4791.6,4848.75,22.1
,NIFTY PR 2X LEV,3261.5,3262.85,3320.9,3229.6,3285.15,23.65
