,24-Apr-2025
The Nifty witnessed an intraday movement of about 131.7 points.The closing index was 0.34 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 108518.96
, Traded Quantity (in Lakhs), 37356.9
, Number of Trades, 34965353
, Total Market Capitalisation (Rs. Crores), 42709218.15

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24328.95,     24277.90,     24347.85,     24216.15,     24246.70,-82.25
,NIFTY50 EQL Wgt,     30434.95,     30421.85,     30527.80,     30346.65,     30424.10,-10.85
,NIFTY100 EQL Wgt,     31624.35,     31643.00,     31735.45,     31506.65,     31589.55,-34.8
,NIFTY100 LowVol30,     19483.90,     19468.55,     19580.20,     19399.95,     19450.50,-33.4
,NIFTY Alpha 50,     48837.55,     48896.30,     48975.65,     48526.00,     48563.25,-274.3
,NIFTY MIDCAP 150,     20229.05,     20241.80,     20282.00,     20175.55,     20194.40,-34.65
,NIFTY SMLCAP 50,      8221.35,      8227.95,      8269.10,      8197.75,      8212.65,-8.7
,NIFTY SMLCAP 250,     15923.20,     15933.55,     16006.25,     15876.00,     15915.25,-7.95
,NIFTY MIDSML 400,     18679.80,     18691.70,     18740.65,     18639.35,     18655.75,-24.05
,NIFTY200 QUALTY30,     19947.95,     19968.45,     20094.10,     19842.55,     19886.15,-61.8
,Nifty FinSrv25 50,     28274.25,     28233.75,     28304.95,     28106.50,     28137.75,-136.5
,NIFTY AlphaLowVol,     26275.35,     26269.15,     26392.00,     26186.10,     26331.70,56.35
,Nifty200Momentm30,     29320.50,     29351.80,     29472.00,     29263.15,     29332.35,11.85
,Nifty100ESGSecLdr,      4063.65,      4057.70,      4067.15,      4042.95,      4049.60,-14.05
,NIFTY100 ESG,      4776.00,      4777.40,      4787.95,      4755.80,      4766.45,-9.55
,NIFTY M150 QLTY50,     23065.05,     23083.90,     23181.60,     23025.60,     23044.45,-20.6
,NIFTY INDIA MFG,     13506.85,     13510.70,     13559.80,     13487.35,     13516.35,9.5
,Nifty200 Alpha 30,     23697.40,     23752.85,     23797.95,     23642.10,     23730.65,33.25
,NiftyM150Momntm50,     58638.45,     58729.00,     58808.00,     58307.95,     58364.75,-273.7
