,11-Apr-2025
The Nifty witnessed an intraday movement of about 228.5 points.The closing index was 1.92 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 94849.81
, Traded Quantity (in Lakhs), 32761.56
, Number of Trades, 35265310
, Total Market Capitalisation (Rs. Crores), 39941092.41

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22399.15,     22695.40,     22923.90,     22695.40,     22828.55,429.4
,NIFTY50 EQL Wgt,     27997.50,     28494.30,     28675.80,     28423.55,     28584.15,586.65
,NIFTY100 EQL Wgt,     29068.55,     29607.45,     29665.10,     29400.35,     29552.35,483.8
,NIFTY100 LowVol30,     18261.30,     18518.80,     18562.40,     18444.50,     18483.40,222.1
,NIFTY Alpha 50,     43450.05,     44553.40,     44827.60,     44093.45,     44744.45,1294.4
,NIFTY MIDCAP 150,     18272.75,     18624.40,     18661.10,     18469.90,     18614.15,341.4
,NIFTY SMLCAP 50,      7360.60,      7544.30,      7583.60,      7451.75,      7571.50,210.9
,NIFTY SMLCAP 250,     14345.70,     14691.60,     14803.80,     14521.15,     14786.30,440.6
,NIFTY MIDSML 400,     16857.90,     17211.00,     17266.90,     17061.20,     17243.80,385.9
,NIFTY200 QUALTY30,     18574.30,     18792.70,     18876.65,     18693.05,     18847.90,273.6
,Nifty FinSrv25 50,     25727.80,     25971.85,     26295.80,     25971.85,     26150.15,422.35
,NIFTY AlphaLowVol,     24395.20,     24819.70,     24837.70,     24646.70,     24710.95,315.75
,Nifty200Momentm30,     26210.45,     26821.40,     26965.55,     26679.60,     26824.60,614.15
,Nifty100ESGSecLdr,      3730.35,      3784.00,      3813.60,      3780.00,      3796.30,65.95
,NIFTY100 ESG,      4375.55,      4444.40,      4467.55,      4429.85,      4445.65,70.1
,NIFTY M150 QLTY50,     20803.90,     21166.75,     21258.65,     21005.45,     21225.75,421.85
,NIFTY INDIA MFG,     12245.30,     12538.75,     12612.90,     12472.25,     12575.05,329.75
,Nifty200 Alpha 30,     21300.25,     21723.15,     21876.65,     21542.30,     21794.35,494.1
,NiftyM150Momntm50,     52593.05,     53686.10,     53891.25,     53244.30,     53673.15,1080.1
,Nifty IT,     32517.35,     32926.65,     33210.80,     32526.00,     32740.85,223.5
,Nifty Next 50,     60664.60,     61839.15,     61839.15,     61137.70,     61473.55,808.95
,Nifty Bank,     50240.15,     50634.10,     51244.70,     50634.10,     51002.35,762.2
,NIFTY MIDCAP 100,     49582.05,     50516.00,     50641.90,     50088.60,     50501.50,919.45
,Nifty 500,     20356.75,     20684.85,     20817.50,     20629.00,     20752.85,396.1
,Nifty 100,     22952.45,     23280.45,     23468.95,     23257.75,     23369.25,416.8
,Nifty Midcap 50,     14031.60,     14262.85,     14312.30,     14140.30,     14267.90,236.3
,Nifty Realty,       780.30,       792.70,       800.45,       785.80,       790.15,9.85
,Nifty Infra,      8086.25,      8218.15,      8274.75,      8180.20,      8250.15,163.9
,Nifty Energy,     31558.95,     32250.00,     32454.60,     31981.20,     32411.10,852.15
,Nifty FMCG,     55264.75,     55939.55,     55960.50,     55234.15,     55741.10,476.35
,Nifty MNC,     25560.75,     25948.85,     25969.50,     25697.05,     25903.45,342.7
,Nifty Pharma,     19976.30,     20608.35,     20684.75,     20379.25,     20461.90,485.6
,Nifty PSE,      9015.20,      9165.90,      9255.90,      9122.95,      9236.70,221.5
,Nifty PSU Bank,      6092.55,      6200.65,      6210.75,      6129.45,      6171.30,78.75
,Nifty Serv Sector,     29818.80,     30080.35,     30441.65,     30080.35,     30282.55,463.75
,India VIX,21.4300,21.4300,21.4300,18.8550,20.1075,-1.3225
,Nifty Auto,     20140.40,     20493.05,     20637.95,     20432.30,     20548.65,408.25
,Nifty Metal,      7847.50,      8136.80,      8229.00,      8031.50,      8168.30,320.8
,Nifty Media,      1479.20,      1509.35,      1514.10,      1495.95,      1503.80,24.6
,NIFTY SMLCAP 100,     15256.75,     15644.30,     15711.95,     15456.90,     15696.10,439.35
,Nifty 200,     12397.95,     12584.25,     12674.65,     12561.25,     12623.85,225.9
,Nifty Div Opps 50,      5554.45,      5629.75,      5654.70,      5605.45,      5633.85,79.4
,Nifty Commodities,      7939.65,      8144.50,      8200.35,      8072.40,      8177.10,237.45
,Nifty Consumption,     10725.05,     10874.25,     10889.95,     10815.75,     10863.20,138.15
,Nifty Fin Service,     24132.65,     24319.20,     24698.60,     24319.20,     24555.55,422.9
,Nifty50 Div Point,          .00,          .00,          .00,          .00,          .00,0
,Nifty100 Liq 15,      6213.25,      6329.00,      6399.80,      6302.05,      6376.55,163.3
,Nifty CPSE,      5884.40,      5971.40,      6075.85,      5965.45,      6066.80,182.4
,Nifty GrowSect 15,     10233.60,     10421.70,     10471.70,     10358.80,     10400.65,167.05
,Nifty50 PR 2x Lev,     11328.10,     11624.10,     11855.20,     11624.10,     11758.75,430.65
,Nifty50 PR 1x Inv,       226.10,       223.15,       223.15,       220.85,       221.85,-4.25
,Nifty50 TR 2x Lev,     16616.95,     17051.20,     17390.20,     17051.20,     17248.70,631.75
,Nifty50 TR 1x Inv,       186.85,       184.45,       184.45,       182.50,       183.30,-3.55
,Nifty50 Value 20,     11785.55,     11939.55,     12020.85,     11922.45,     11967.85,182.3
,Nifty Mid Liq 15,     12351.55,     12638.50,     12713.75,     12517.55,     12645.80,294.25
,Nifty Pvt Bank,     25003.15,     25159.15,     25506.30,     25159.15,     25388.20,385.05
,NIFTY100 Qualty30,      5070.05,      5137.85,      5155.50,      5114.25,      5139.30,69.25
,Nifty GS 8 13Yr,      2877.01,      2877.55,      2882.88,      2876.23,      2879.46,2.45
,Nifty GS 10Yr,      2544.59,      2545.06,      2549.08,      2543.93,      2545.92,1.33
,Nifty GS 10Yr Cln,       909.63,       909.63,       911.07,       909.23,       909.94,.31
,Nifty GS 4 8Yr,      3096.40,      3096.97,      3102.34,      3096.94,      3101.49,5.09
,Nifty GS 11 15Yr,      3201.44,      3202.03,      3208.95,      3201.47,      3204.90,3.46
,Nifty GS 15YrPlus,      3506.99,      3507.65,      3518.54,      3504.88,      3513.99,7
,Nifty GS Compsite,      2978.34,      2978.90,      2985.28,      2978.03,      2981.64,3.3
,NIFTY HEALTHCARE,     13126.30,     13425.45,     13495.90,     13284.25,     13326.65,200.35
,NIFTY CONSR DURBL,     34968.65,     35724.65,     36118.05,     35410.80,     36085.30,1116.65
,NIFTY OIL AND GAS,     10041.25,     10214.80,     10282.65,     10140.05,     10262.55,221.3
,NIFTY500 MULTICAP,     13996.85,     14248.55,     14324.55,     14185.65,     14296.75,299.9
,NIFTY LARGEMID250,     14152.25,     14389.60,     14458.15,     14326.05,     14412.95,260.7
,NIFTY MID SELECT,     11021.60,     11221.40,     11280.05,     11127.70,     11226.30,204.7
,NIFTY TOTAL MKT,     11433.55,     11622.60,     11696.00,     11589.70,     11662.20,228.65
,NIFTY MICROCAP250,     19762.50,     20308.15,     20457.70,     20108.35,     20441.70,679.2
,NIFTY IND DIGITAL,      7677.50,      7826.05,      7868.50,      7772.65,      7818.10,140.6
,Nifty Tata 25 Cap,     13716.40,     14116.00,     14121.75,     13889.65,     13955.00,238.6
,Nifty MidSml Hlth,     38896.30,     39594.65,     39783.50,     39214.20,     39558.05,661.75
,Nifty Multi Mfg,     12924.15,     13231.75,     13339.55,     13169.65,     13319.25,395.1
,Nifty Multi Infra,     12451.75,     12669.05,     12705.70,     12590.65,     12681.25,229.5
,BHARATBOND-APR25,      1315.55,      1315.59,      1315.66,      1315.59,      1315.66,.11
,BHARATBOND-APR30,      1495.08,      1495.37,      1495.55,      1495.35,      1495.52,.44
,BHARATBOND-APR31,      1367.15,      1367.41,      1367.80,      1367.40,      1367.78,.63
,BHARATBOND-APR32,      1248.21,      1248.45,      1248.71,      1248.44,      1248.71,.5
,BHARATBOND-APR33,      1215.92,      1216.16,      1216.49,      1216.15,      1216.49,.57
,Nifty Ind Defence,      6105.80,      6222.75,      6299.25,      6199.25,      6268.70,162.9
,Nifty Ind Tourism,      8676.60,      8802.10,      8850.25,      8715.80,      8792.95,116.35
,Nifty Capital Mkt,      3290.35,      3361.75,      3394.65,      3324.00,      3384.00,93.65
,Nifty500Momentm50,     44505.25,     45717.55,     45934.50,     45271.55,     45838.70,1333.45
,NiftyMS400 MQ 100,     41471.80,     42467.75,     42666.60,     42075.25,     42605.85,1134.05
,NiftySml250MQ 100,     39516.85,     40558.80,     40676.25,     40069.65,     40630.15,1113.3
,Nifty Top 10 EW,      8820.25,      8906.30,      9000.05,      8906.30,      8955.80,135.55
,Nifty AQL 30,     20322.40,     20583.85,     20650.90,     20469.55,     20578.45,256.05
,Nifty AQLV 30,     18470.75,     18711.50,     18808.85,     18652.40,     18737.90,267.15
,Nifty EV,      2469.50,      2526.90,      2534.10,      2507.85,      2528.75,59.25
,Nifty HighBeta 50,      3195.55,      3264.85,      3267.65,      3231.80,      3250.45,54.9
,Nifty New Consump,     10087.45,     10281.30,     10350.20,     10212.80,     10321.40,233.95
,Nifty Corp MAATR,     31386.65,     32078.35,     32240.45,     31848.35,     32121.30,734.65
,Nifty Low Vol 50,     23045.75,     23391.90,     23445.80,     23262.95,     23387.00,341.25
,Nifty Mobility,     17671.70,     17986.30,     18064.65,     17905.15,     18002.70,331
,Nifty Qlty LV 30,     15942.20,     16141.25,     16218.40,     16095.55,     16180.85,238.65
,Nifty Sml250 Q50,     22857.70,     23442.15,     23489.75,     23127.30,     23438.05,580.35
,Nifty Top 15 EW,      9328.70,      9429.80,      9512.15,      9422.45,      9472.80,144.1
,Nifty100 Alpha 30,     15664.10,     15954.65,     16111.95,     15889.00,     16038.70,374.6
,Nifty100 Enh ESG,      4407.45,      4477.10,      4499.95,      4462.15,      4477.70,70.25
,Nifty200 Value 30,     11734.45,     12001.70,     12076.30,     11907.20,     12032.50,298.05
,Nifty500 EW,     12103.15,     12370.90,     12408.75,     12256.30,     12396.10,292.95
,Nifty Multi MQ 50,     35285.90,     35972.00,     36322.40,     35725.45,     36241.15,955.25
,Nifty500 Value 50,     12514.90,     12824.45,     12890.50,     12708.95,     12850.35,335.45
,Nifty Top 20 EW,      8325.85,      8431.80,      8487.70,      8422.35,      8447.25,121.4
,Nifty CoreHousing,     14559.90,     14874.95,     14881.65,     14673.15,     14780.10,220.2
,Nifty FinSerExBnk,     25565.25,     25963.40,     26201.80,     25880.10,     26058.45,493.2
,Nifty Housing,     10303.30,     10502.25,     10562.20,     10441.25,     10517.00,213.7
,Nifty IPO,      1725.25,      1770.35,      1770.45,      1746.80,      1759.45,34.2
,Nifty MS Fin Serv,     14752.20,     14976.65,     15030.60,     14852.45,     14966.60,214.4
,Nifty MS Ind Cons,     18034.35,     18262.80,     18304.30,     18092.10,     18274.65,240.3
,Nifty MS IT Telcm,      8252.10,      8450.65,      8475.00,      8354.55,      8406.10,154
,Nifty NonCyc Cons,     15070.60,     15328.70,     15329.90,     15187.60,     15286.85,216.25
,Nifty Rural,     13695.45,     13927.10,     13946.55,     13836.85,     13918.75,223.3
,Nifty Shariah 25,      7537.40,      7684.70,      7696.70,      7600.85,      7635.30,97.9
,Nifty Trans Logis,     19466.80,     19820.70,     19906.90,     19726.30,     19843.00,376.2
,Nifty50 Shariah,      4426.15,      4511.55,      4517.75,      4462.95,      4477.00,50.85
,Nifty500 LMS Eql,     15295.85,     15589.75,     15661.50,     15495.95,     15640.20,344.35
,Nifty500 Shariah,      6337.65,      6475.10,      6478.80,      6413.60,      6454.75,117.1
,Nifty500 Qlty50,     16362.20,     16720.55,     16784.85,     16559.60,     16765.05,402.85
,Nifty500 LowVol50,     19581.20,     19830.45,     19963.05,     19793.45,     19903.65,322.45
,Nifty500 MQVLv50,     27553.15,     28015.00,     28145.30,     27786.50,     28112.85,559.7

,ADVANCES,2373
,DECLINES,491
,UNCHANGED,67

,Total securities that have hit their price bands today,195

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      1765.00,      1806.75,2.37,2955.25
,TCS,EQ,      3246.60,      3231.50,-0.47,2305.46
,INFY,EQ,      1403.70,      1409.45,0.41,1782.18
,ICICIBANK,EQ,      1300.80,      1311.65,0.83,1717.43
,BSE,EQ,      5548.35,      5644.75,1.74,1494.58
,BHARTIARTL,EQ,      1715.55,      1756.60,2.39,1464.78
,DIXON,EQ,     13282.45,     14301.90,7.68,1442.94
,RELIANCE,EQ,      1185.35,      1218.95,2.83,1362.68
,TATAMOTORS,EQ,       582.90,       595.05,2.08,1264.78
,LT,EQ,      3054.15,      3115.95,2.02,1242.89
,KOTAKBANK,EQ,      2052.70,      2111.20,2.85,1182.14
,COFORGE,EQ,      6323.65,      6316.65,-0.11,1079.86
,TATASTEEL,EQ,       127.18,       133.42,4.91,980.31
,M&M,EQ,      2523.10,      2580.35,2.27,927.1
,HINDUNILVR,EQ,      2350.00,      2366.15,0.69,906.25
,TRENT,EQ,      4620.20,      4780.55,3.47,904.12
,BAJFINANCE,EQ,      8735.80,      8921.10,2.12,900.09
,AXISBANK,EQ,      1061.65,      1068.95,0.69,868.07
,SARDAEN,EQ,       418.60,       467.65,11.72,810.08
,MUTHOOTFIN,EQ,      2139.95,      2017.00,-5.75,789.01
,HINDALCO,EQ,       564.00,       600.30,6.44,749.45
,GRAVITA,EQ,      1593.05,      1852.10,16.26,749.36
,MASTEK,EQ,      2137.30,      2196.20,2.76,732.35
,SBIN,EQ,       742.20,       753.85,1.57,704.44
,HCLTECH,EQ,      1380.00,      1390.55,0.76,680.21

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDALCO,EQ,       600.30,       564.00,6.44
,TATASTEEL,EQ,       133.42,       127.18,4.91
,JSWSTEEL,EQ,       990.25,       945.55,4.73
,COALINDIA,EQ,       392.10,       374.60,4.67
,ONGC,EQ,       230.37,       221.94,3.8

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,APOLLOHOSP,EQ,      6780.95,      6834.10,-0.78
,ASIANPAINT,EQ,      2393.60,      2411.15,-0.73
,TCS,EQ,      3231.50,      3246.60,-0.47

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,0SCL26,YR,      1069.70,                     4278.80,4
,0SCL27,YW,      1042.60,                     1042.60,1
,1003IIFL29,NC,       980.00,                   116620.00,119
,1003ISFL28,N4,       978.00,                    19560.00,20
,1003SFIL28,NX,       702.00,                    67722.39,93
,1015ECL29,NR,       997.00,                   150613.80,151
,1018GS2026,GS,       105.10,                   120383.95,1149
,1025SCL34Z,N1,       990.00,                     1980.00,2
,1025SCL35A,N1,       980.00,                    12740.00,13
,1025UCL26A,N1,       977.00,                   104334.00,106
,1030SFIL26,NJ,      1226.66,                    44159.76,36
,1030SFIL28,NM,       699.00,                    84207.60,140
,1035UCL26,NA,       705.00,                    47371.00,67
,1040NFL26,NA,       983.01,                     1966.02,2
,1049DLS25A,Y5,       999.90,                    14998.50,15
,1050NFL26,N7,       995.00,                   255688.70,257
,1050UCL25,N7,       982.00,                      982.00,1
,1065NFL27,NC,       998.03,                   328920.90,329
