symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-04-27,2087.85,2082.00,2094.90,2038.00,2080.00,2084.65,2067.42,111258,2300.17,13140,50682,45.55
ADANIPORTS,EQ,2022-04-27,909.50,914.05,924.65,880.00,886.00,887.30,903.22,20793885,187813.66,320936,3638970,17.50
BEL,EQ,2022-04-27,250.50,247.55,248.95,242.85,247.00,246.50,245.59,4606165,11312.25,39264,2179832,47.32
BOSCHLTD,EQ,2022-04-27,14521.95,14465.00,14479.00,14242.50,14410.05,14386.70,14379.93,12430,1787.43,3037,4801,38.62
CUMMINSIND,EQ,2022-04-27,1023.40,1018.00,1035.40,1008.15,1026.00,1028.60,1022.11,365432,3735.13,25260,174741,47.82
DIXON,EQ,2022-04-27,4340.25,4310.00,4350.00,4255.55,4300.00,4314.95,4308.48,142412,6135.80,11894,49345,34.65
DLF,EQ,2022-04-27,378.80,375.00,377.90,368.35,375.55,375.75,374.10,3787448,14168.86,44403,1213836,32.05
DMART,EQ,2022-04-27,4044.25,4006.10,4024.35,3960.00,3985.00,3977.70,3992.39,169916,6783.70,31128,90808,53.44
HAL,EQ,2022-04-27,1645.90,1641.90,1661.20,1632.05,1637.00,1641.85,1644.26,522351,8588.80,20759,239707,45.89
HINDALCO,EQ,2022-04-27,493.45,489.00,497.60,476.45,491.50,492.30,485.32,17623544,85531.24,161050,9290724,52.72
INDHOTEL,EQ,2022-04-27,233.05,231.40,238.30,231.05,236.40,235.75,235.44,10035198,23626.77,67645,3811295,37.98
INDIGO,EQ,2022-04-27,1870.20,1852.00,1854.75,1782.00,1789.05,1791.30,1805.74,701836,12673.31,32607,155369,22.14
LT,EQ,2022-04-27,1699.95,1675.00,1691.60,1666.70,1676.75,1677.05,1681.36,1346726,22643.31,80774,798662,59.30
MANAPPURAM,EQ,2022-04-27,117.70,116.50,117.30,114.55,116.15,116.15,115.60,3878686,4483.86,20548,1429052,36.84
MARUTI,EQ,2022-04-27,7906.75,7851.00,7865.00,7720.00,7770.00,7788.40,7792.56,570519,44458.01,59020,236803,41.51
PAYTM,EQ,2022-04-27,613.40,609.40,609.45,590.00,591.00,592.10,598.73,3000929,17967.38,62893,731618,24.38
PGEL,EQ,2022-04-27,772.55,760.55,828.00,751.00,819.95,818.75,798.78,82016,655.13,6499,40118,48.91
SBIN,EQ,2022-04-27,505.50,500.00,502.80,491.85,497.85,497.25,496.78,12367342,61438.29,142885,4836551,39.11
SUZLON,EQ,2022-04-27,10.70,10.55,10.65,10.05,10.35,10.30,10.34,40163846,4152.48,28144,18177424,45.26
TRENT,EQ,2022-04-27,1279.85,1240.00,1264.40,1215.05,1222.00,1225.00,1237.88,705547,8733.83,25363,326893,46.33
