symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-08-17,2891.75,2898.05,-0.0022,0.0213,0.0213,0.4069
ADANIPORTS,2022-08-17,824.70,824.15,0.0007,0.0232,0.0231,0.4413
BEL,2022-08-17,291.35,293.75,-0.0082,0.0224,0.0223,0.4260
BOSCHLTD,2022-08-17,17957.20,18044.00,-0.0048,0.0205,0.0204,0.3897
CUMMINSIND,2022-08-17,1246.75,1261.85,-0.0120,0.0190,0.0190,0.3630
DIXON,2022-08-17,4006.15,3899.55,0.0270,0.0262,0.0262,0.5006
DLF,2022-08-17,380.35,379.15,0.0032,0.0267,0.0266,0.5082
DMART,2022-08-17,4398.55,4402.10,-0.0008,0.0214,0.0213,0.4069
HAL,2022-08-17,2290.55,2297.30,-0.0029,0.0229,0.0228,0.4356
HINDALCO,2022-08-17,438.95,428.90,0.0232,0.0274,0.0273,0.5216
INDHOTEL,2022-08-17,275.25,275.45,-0.0007,0.0253,0.0252,0.4814
INDIGO,2022-08-17,2050.55,2069.15,-0.0090,0.0253,0.0252,0.4814
LT,2022-08-17,1855.70,1848.90,0.0037,0.0174,0.0173,0.3305
MANAPPURAM,2022-08-17,107.35,105.80,0.0145,0.0272,0.0271,0.5177
MARUTI,2022-08-17,8944.40,9003.60,-0.0066,0.0192,0.0192,0.3668
PAYTM,2022-08-17,784.70,783.85,0.0011,0.0300,0.0299,0.5712
PGEL,2022-08-17,905.95,915.25,-0.0102,0.0368,0.0367,0.7012
SBIN,2022-08-17,528.15,525.95,0.0042,0.0194,0.0194,0.3706
SUZLON,2022-08-17,7.60,7.70,-0.0131,0.0368,0.0368,0.7031
TRENT,2022-08-17,1474.70,1409.95,0.0449,0.0230,0.0231,0.4413
