symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-08-24,3060.50,2868.10,0.0649,0.0211,0.0215,0.4108
ADANIPORTS,2022-08-24,836.30,832.50,0.0046,0.0233,0.0232,0.4432
BEL,2022-08-24,294.05,298.45,-0.0149,0.0222,0.0222,0.4241
BOSCHLTD,2022-08-24,17258.95,17291.65,-0.0019,0.0204,0.0203,0.3878
CUMMINSIND,2022-08-24,1197.30,1199.85,-0.0021,0.0189,0.0188,0.3592
DIXON,2022-08-24,4090.85,4049.55,0.0101,0.0260,0.0259,0.4948
DLF,2022-08-24,372.05,368.20,0.0104,0.0266,0.0266,0.5082
DMART,2022-08-24,4304.25,4257.10,0.0110,0.0213,0.0212,0.4050
HAL,2022-08-24,2216.80,2238.65,-0.0098,0.0227,0.0227,0.4337
HINDALCO,2022-08-24,428.85,427.90,0.0022,0.0272,0.0271,0.5177
INDHOTEL,2022-08-24,274.90,273.25,0.0060,0.0251,0.0250,0.4776
INDIGO,2022-08-24,1970.70,2004.50,-0.0170,0.0251,0.0251,0.4795
LT,2022-08-24,1893.35,1877.00,0.0087,0.0174,0.0174,0.3324
MANAPPURAM,2022-08-24,102.70,101.45,0.0122,0.0271,0.0271,0.5177
MARUTI,2022-08-24,8702.65,8720.50,-0.0020,0.0191,0.0191,0.3649
PAYTM,2022-08-24,768.30,776.20,-0.0102,0.0296,0.0296,0.5655
PGEL,2022-08-24,892.15,887.85,0.0048,0.0364,0.0363,0.6935
SBIN,2022-08-24,519.30,521.90,-0.0050,0.0194,0.0193,0.3687
SUZLON,2022-08-24,8.75,8.95,-0.0226,0.0373,0.0373,0.7126
TRENT,2022-08-24,1344.95,1346.75,-0.0013,0.0236,0.0235,0.4490
