,05-May-2015
The Nifty witnessed an intraday movement of about 75.05 points.The closing index was 0.09 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 17218.56
, Traded Quantity (in Lakhs), 6975.23
, Number of Trades, 7144953
, Total Market Capitalisation (Rs. Crores), 9917821.01

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      8331.95,      8338.40,      8355.65,      8280.60,      8324.80,-7.15
,CNX IT,     11191.45,     11252.30,     11264.35,     11115.50,     11170.25,-21.2
,CNX Nifty Junior,     19523.85,     19541.00,     19688.10,     19494.80,     19669.35,145.5
,BANK Nifty,     18501.30,     18500.00,     18563.05,     18396.80,     18471.45,-29.85
,CNX Midcap,     12948.60,     12961.45,     13044.15,     12949.60,     13007.70,59.1
,CNX 500,      6873.40,      6880.65,      6900.45,      6847.40,      6878.50,5.1
,CNX 100,      8389.90,      8396.50,      8419.30,      8349.30,      8393.55,3.65
,Nifty Midcap 50,      3360.30,      3360.80,      3376.15,      3342.25,      3359.50,-.8
,CNX Realty,       210.20,       211.35,       213.80,       210.25,       212.85,2.65
,CNX Infra,      3211.20,      3209.75,      3229.55,      3184.60,      3205.15,-6.05
,CNX Energy,      8620.65,      8635.15,      8708.55,      8566.85,      8663.30,42.65
,CNX FMCG,     19911.30,     19861.70,     19995.45,     19770.50,     19963.80,52.5
,CNX MNC,      9824.80,      9809.30,      9995.10,      9766.30,      9975.20,150.4
,CNX Pharma,     12333.60,     12354.20,     12405.75,     12288.05,     12391.70,58.1
,CNX PSE,      3521.40,      3521.35,      3557.25,      3508.10,      3549.30,27.9
,CNX PSU Bank,      3579.00,      3577.90,      3581.50,      3524.25,      3530.40,-48.6
,CNX Service,     10670.75,     10677.55,     10684.00,     10585.25,     10625.25,-45.5
,India VIX,17.3075,17.3075,18.0700,16.2725,17.3650,0.0575
,CNX AUTO,      8330.20,      8350.05,      8381.75,      8295.40,      8327.20,-3
,CNX Metal,      2441.75,      2443.55,      2512.80,      2428.85,      2508.15,66.4
,CNX Media,      2109.10,      2101.55,      2106.40,      2071.55,      2078.00,-31.1
,CNX Smallcap,      5596.70,      5607.90,      5643.80,      5581.10,      5604.10,7.4
,CNX 200,      4338.45,      4342.60,      4355.30,      4319.20,      4341.75,3.3
,CNX Dividend Oppt,      2028.45,      2027.45,      2031.85,      2013.95,      2028.60,.15
,CNX Commodities,      2694.70,      2696.85,      2723.10,      2688.55,      2720.25,25.55
,CNX Consumption,      3376.05,      3372.85,      3388.75,      3355.25,      3382.75,6.7
,CNX Finance,      7452.45,      7447.20,      7461.30,      7396.25,      7422.25,-30.2
,Nifty Dividend,          .62,          .62,          .62,          .62,          .62,0
,LIX 15,      3845.30,      3853.10,      3890.75,      3839.25,      3879.20,33.9
,CPSE Index,      2405.90,      2409.20,      2444.60,      2404.40,      2438.60,32.7
,NI15,      4937.25,      4942.10,      4951.05,      4917.05,      4941.90,4.65
,NIFTY PR 2X LEV,      3596.30,      3601.20,      3616.00,      3551.85,      3589.45,-6.85
,NIFTY PR 1X INV,       457.15,       456.85,       460.00,       455.95,       457.60,.45
,NIFTY TR 2X LEV,      4132.20,      4137.85,      4154.90,      4081.15,      4124.35,-7.85
,NIFTY TR 1X INV,       426.35,       426.10,       429.00,       425.20,       426.80,.45

,ADVANCES,700
,DECLINES,802
,UNCHANGED,73

,Total securities that have hit their price bands today,98

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ONGC,EQ,       328.35,       342.15,4.2,550.85
,SRTRANSFIN,EQ,       828.00,       846.70,2.26,500.99
,KOTAKBANK,EQ,      1338.80,      1423.25,6.31,466.54
,INFY,EQ,      1993.10,      1962.75,-1.52,463.55
,SUNPHARMA,EQ,       947.75,       958.45,1.13,414.07
,TCS,EQ,      2481.55,      2517.85,1.46,409.97
,RELIANCE,EQ,       890.95,       892.15,0.13,364.19
,WOCKPHARMA,EQ,      1433.05,      1451.05,1.26,349.9
,HDFC,EQ,      1202.20,      1180.35,-1.82,345.66
,CENTURYTEX,EQ,       746.50,       708.30,-5.12,344.17
,AXISBANK,EQ,       568.35,       565.85,-0.44,305.83
,ICICIBANK,EQ,       329.30,       328.45,-0.26,302.18
,ITC,EQ,       330.20,       326.25,-1.2,292.7
,TATASTEEL,EQ,       361.65,       380.10,5.1,288.02
,SKSMICRO,EQ,       463.80,       481.55,3.83,255.72
,SPARC,EQ,       405.20,       412.40,1.78,238.68
,LT,EQ,      1629.30,      1642.40,0.8,234.61
,SSLT,EQ,       212.40,       226.70,6.73,209.2
,AUROPHARMA,EQ,      1304.30,      1364.90,4.65,202.54
,YESBANK,EQ,       853.90,       857.45,0.42,199.35
,SBIN,EQ,       277.15,       272.05,-1.84,194.41
,HEROMOTOCO,EQ,      2389.55,      2357.45,-1.34,182.71
,LICHSGFIN,EQ,       430.85,       441.80,2.54,179.17
,TATAMOTORS,EQ,       506.45,       510.45,0.79,173.73
,MARUTI,EQ,      3757.75,      3793.05,0.94,173.36

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SSLT,EQ,       226.70,       212.40,6.73
,KOTAKBANK,EQ,      1423.25,      1338.80,6.31
,TATASTEEL,EQ,       380.10,       361.65,5.1
,HINDALCO,EQ,       139.35,       133.15,4.66
,ONGC,EQ,       342.15,       328.35,4.2

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,CAIRN,EQ,       214.25,       219.30,-2.3
,M&M,EQ,      1179.25,      1202.50,-1.93
,SBIN,EQ,       272.05,       277.15,-1.84
,HDFC,EQ,      1180.35,      1202.20,-1.82
,CIPLA,EQ,       662.30,       673.70,-1.69

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        38.15,                  5980994.75,160758
,3IINFOTECH,EQ,         6.05,                 18050350.55,2958670
,3MINDIA,EQ,      8006.85,                  4600423.45,574
,8KMILES,EQ,       697.10,                 12109723.35,17331
,A2ZINFRA,EQ,        16.30,                  1861641.25,112992
,AARTIDRUGS,EQ,       721.60,                 43413884.05,59438
,AARTIIND,EQ,       325.40,                 10067652.95,30892
,AARVEEDEN,EQ,        41.30,                    55681.00,1335
,ABAN,EQ,       401.95,                294306954.35,730148
,ABB,EQ,      1402.65,                166063303.95,118889
,ABBOTINDIA,EQ,      3940.95,                 12682413.05,3187
,ABCIL,EQ,       214.10,                  2054698.15,9600
,ABGSHIP,EQ,       200.90,                 14725590.85,72735
,ACCELYA,EQ,       957.35,                  3274926.95,3408
,ACE,EQ,        39.10,                  5521494.85,140349
,ACROPETAL,EQ,         2.95,                    85002.20,27353
,ADANIPOWER,EQ,        44.55,                135027840.15,3012449
,ADFFOODS,EQ,        65.80,                  2625263.05,39769
,ADHUNIK,EQ,        19.65,                   856133.15,43184
,ADLABS,EQ,       146.95,                 47953849.50,339292
,ADORWELD,EQ,       214.70,                   254645.20,1185
,ADSL,EQ,        17.50,                   758456.00,43454
,ADVANIHOTR,EQ,        42.55,                    51239.40,1166
,ADVANTA,EQ,       454.50,                 10538592.95,22791
,AEGISCHEM,EQ,       700.75,                 29176981.75,41522
,AFL,EQ,        68.70,                  1285341.70,18751
,AFTEK,BZ,         3.65,                    46944.95,12706
,AGARIND,EQ,        98.30,                   316628.25,3177
,AGCNET,EQ,       101.00,                  1044885.05,10260
,AGRITECH,EQ,         5.30,                      106.00,20
,AGRODUTCH,EQ,         4.90,                    83057.90,17021
,AHLEAST,EQ,       183.05,                    46360.75,254
,AHLUCONT,EQ,       246.60,                  5070868.20,20346
,AHLWEST,EQ,       120.80,                   127306.70,1058
,AHMEDFORGE,EQ,       238.20,                 87846419.20,367190
,AIAENG,EQ,      1178.65,                130038080.15,110282
,AIL,EQ,       720.05,                  6883467.00,9514
,AJANTPHARM,EQ,      1340.65,                212289543.55,157574
,AJMERA,EQ,       137.55,                  9700667.65,70024
,AKSHOPTFBR,EQ,        15.45,                  2183394.30,143142
,AKZOINDIA,EQ,      1424.95,                  4566881.80,3199
,ALBK,EQ,       102.85,                120545244.60,1162754
,ALCHEM,EQ,        28.00,                   259055.75,9285
,ALEMBICLTD,EQ,        37.30,                  9606934.00,256812
,ALICON,EQ,       294.95,                  4492132.10,15324
,ALKALI,EQ,        63.25,                 16324224.85,259480
,ALKYLAMINE,EQ,       337.75,                    98901.25,293
,ALLCARGO,EQ,       339.05,                 45057236.05,133923
,ALLSEC,EQ,        26.30,                   306623.30,11388
,ALMONDZ,EQ,        10.20,                    10364.45,1019
,ALOKTEXT,EQ,         6.95,                 27961332.20,4039702
,ALPA,BE,        15.90,                   169165.50,10585
,ALPHAGEO,EQ,       460.45,                   759944.85,1637
,ALPSINDUS,EQ,         2.00,                      201.25,100
,ALSTOMT&D,EQ,       506.80,                 45627574.30,88703
,AMARAJABAT,EQ,       821.75,                133983640.55,163844
,AMBIKCO,EQ,       870.95,                  7760133.85,8785
,AMDIND,EQ,        23.00,                    45473.15,1990
,AMRUTANJAN,EQ,       471.00,                 12283083.90,26041
,AMTEKAUTO,EQ,       158.80,                535360864.00,3389521
,AMTEKINDIA,EQ,       115.90,                280470684.40,2440490
,AMTL,EQ,        13.60,                    85838.60,6535
,ANANTRAJ,EQ,        38.80,                 15551962.20,396616
,ANDHRABANK,EQ,        78.40,                155435766.40,1976048
,ANDHRACEMT,EQ,         8.75,                    69496.55,7847
,ANDHRSUGAR,EQ,       102.00,                   362460.90,3553
,ANGIND,EQ,        38.55,                  2764573.10,70191
,ANIKINDS,BE,        24.10,                      821.50,35
,ANKITMETAL,EQ,         2.35,                    44782.45,19120
,ANSALAPI,EQ,        24.35,                  2989910.80,121932
,ANSALHSG,EQ,        29.15,                   362298.45,12269
,ANTGRAPHIC,BE,          .10,                     1146.50,11465
,APARINDS,EQ,       366.20,                  3348195.50,9160
,APCOTEXIND,EQ,       482.05,                  2831554.15,5890
,APLAPOLLO,EQ,       442.15,                 27452998.45,61458
,APLLTD,EQ,       471.85,                 51002741.60,107595
,APOLLOTYRE,EQ,       175.65,                213804483.75,1210386
,APTECHT,EQ,        61.60,                  6363354.90,102667
,ARCHIDPLY,EQ,        34.70,                   489254.80,14077
