symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-09-02,37271,10858,29.13
BEL,EQ,2011-09-02,58595,45488,77.63
BOSCHLTD,EQ,2011-09-02,5136,4388,85.44
CUMMINSIND,EQ,2011-09-02,91032,44223,48.58
DLF,EQ,2011-09-02,10297314,2722838,26.44
HINDALCO,EQ,2011-09-02,8502094,4209749,49.51
INDHOTEL,EQ,2011-09-02,229704,107261,46.70
LT,EQ,2011-09-02,1421544,625689,44.01
MANAPPURAM,EQ,2011-09-02,4581967,1307975,28.55
MARUTI,EQ,2011-09-02,425137,135538,31.88
SBIN,EQ,2011-09-02,2955028,1144409,38.73
SBIN,N1,2011-09-02,96,82,85.42
SBIN,N2,2011-09-02,19,19,100.00
SBIN,N3,2011-09-02,15,15,100.00
SBIN,N5,2011-09-02,553,536,96.93
SBIN,N6,2011-09-02,87,50,57.47
SUZLON,EQ,2011-09-02,17591864,4545900,25.84
TRENT,EQ,2011-09-02,53566,49906,93.17
TRENT,Q2,2011-09-02,15,15,100.00
