,18-JUN-2012
The Nifty witnessed an intraday movement of about 148.5 points.The closing index was 1.46 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 9751.65
, Traded Quantity (in Lakhs), 5880.75
, Number of Trades, 5028088
, Total Market Capitalisation (Rs. Crores), 5778238.41

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,S&P CNX Nifty,      5139.05,      5174.00,      5190.20,      5041.70,      5064.25,-74.8
,CNX IT,      6134.45,      6155.20,      6185.60,      6053.45,      6082.00,-52.45
,CNX Nifty Junior,      9721.70,      9727.95,      9826.90,      9540.80,      9576.30,-145.4
,S&P CNX Defty,      3197.45,      3235.70,      3247.70,      3128.20,      3145.65,-51.8
,BANK Nifty,     10064.80,     10178.85,     10197.80,      9695.60,      9749.90,-314.9
,CNX Midcap,      7032.30,      7033.60,      7098.45,      6925.65,      6943.15,-89.15
,S&P CNX 500,      4047.45,      4067.05,      4085.20,      3976.40,      3991.35,-56.1
,CNX 100,      5014.00,      5043.50,      5062.65,      4919.90,      4940.70,-73.3
,Nifty Midcap 50,      2035.80,      2037.55,      2060.95,      1995.70,      2003.05,-32.75
,CNX Realty,       216.15,       216.65,       220.30,       208.75,       210.00,-6.15
,CNX Infra,      2311.95,      2328.15,      2345.70,      2268.95,      2288.10,-23.85
,CNX Energy,      7267.50,      7309.30,      7336.60,      7163.30,      7202.85,-64.65
,CNX FMCG,     12289.80,     12278.65,     12369.15,     12070.25,     12094.60,-195.2
,CNX MNC,      5109.60,      5132.55,      5161.85,      5048.05,      5055.25,-54.35
,CNX Pharma,      4985.95,      5000.55,      5030.30,      4932.30,      4947.00,-38.95
,CNX PSE,      2750.00,      2764.40,      2776.80,      2716.50,      2725.00,-25
,CNX PSU Bank,      3250.10,      3284.65,      3310.30,      3116.15,      3125.50,-124.6
,CNX Service,      6165.45,      6214.75,      6228.25,      6015.80,      6043.10,-122.35
,India VIX,        25.54,        25.54,        25.54,        22.25,        22.60,-2.94
,CNX AUTO,      3876.70,      3902.45,      3942.90,      3828.30,      3850.00,-26.7
,CNX Metal,      2775.85,      2799.30,      2822.85,      2736.40,      2750.70,-25.15
,CNX Media,      1181.25,      1183.90,      1187.90,      1171.00,      1173.50,-7.75
,CNX Smallcap,      3261.80,      3273.95,      3294.45,      3208.55,      3219.40,-42.4
,CNX 200,      2582.45,      2596.10,      2606.90,      2534.80,      2545.05,-37.4
,CNX Dividend Oppt,      1488.15,      1492.75,      1502.95,      1465.95,      1470.25,-17.9
,CNX Commodities,      2306.15,      2321.30,      2334.65,      2273.30,      2283.30,-22.85
,CNX Consumption,      1884.40,      1891.25,      1900.00,      1862.90,      1867.85,-16.55
,CNX Finance,      4062.90,      4105.05,      4111.20,      3936.70,      3954.70,-108.2
,Nifty Dividend,        33.04,        33.04,        33.04,        33.04,        33.04,0

,ADVANCES,420
,DECLINES,1052
,UNCHANGED,65

,Total securities that have hit their price bands today,110

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,      2183.10,      2087.95,-4.36,1143.86
,LT,EQ,      1323.75,      1319.95,-0.29,443.69
,TATAMOTORS,EQ,       240.30,       237.95,-0.98,438.75
,ICICIBANK,EQ,       845.70,       816.55,-3.45,403.26
,AXISBANK,EQ,      1032.55,      1000.15,-3.14,234.32
,TATASTEEL,EQ,       414.55,       419.75,1.25,227.53
,INFY,EQ,      2522.55,      2511.70,-0.43,224.04
,HDIL,EQ,        74.30,        71.55,-3.7,169.98
,RELINFRA,EQ,       520.75,       503.00,-3.41,168.12
,RELIANCE,EQ,       726.75,       718.90,-1.08,165.13
,STER,EQ,        99.95,        95.60,-4.35,159.39
,HDFCBANK,EQ,       547.55,       534.95,-2.3,150.69
,RELCAPITAL,EQ,       346.20,       330.90,-4.42,141.45
,JPASSOCIAT,EQ,        69.90,        69.05,-1.22,140.07
,DLF,EQ,       196.85,       187.50,-4.75,130.85
,JSWSTEEL,EQ,       650.60,       626.55,-3.7,117
,HCLTECH,EQ,       485.95,       469.90,-3.3,112.14
,MCDOWELL-N,EQ,       686.75,       658.30,-4.14,111.98
,BHEL,EQ,       218.50,       213.90,-2.11,101.36
,HINDALCO,EQ,       123.80,       122.30,-1.21,100.31
,YESBANK,EQ,       334.40,       324.90,-2.84,99.05
,HDFC,EQ,       646.25,       638.70,-1.17,98.57
,TCS,EQ,      1272.45,      1257.15,-1.2,94.65
,PANTALOONR,EQ,       168.50,       169.15,0.39,88.18
,JETAIRWAYS,EQ,       369.35,       356.90,-3.37,87.72

,Top Five S&P CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATASTEEL,EQ,       419.75,       414.55,1.25
,CAIRN,EQ,       332.10,       328.70,1.03
,BAJAJ-AUTO,EQ,      1542.45,      1527.30,.99
,POWERGRID,EQ,       107.05,       106.05,.94
,ACC,EQ,      1225.55,      1223.25,.19

,Top Five S&P CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DLF,EQ,       187.50,       196.85,-4.75
,SBIN,EQ,      2087.95,      2183.10,-4.36
,STER,EQ,        95.60,        99.95,-4.35
,PNB,EQ,       760.25,       792.15,-4.03
,BANKBARODA,EQ,       677.80,       702.85,-3.56

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        87.20,                  8441285.80,96300
,3IINFOTECH,EQ,         9.05,                 28972541.80,3144498
,3MINDIA,EQ,      3680.50,                  1278139.75,349
,A2ZMES,EQ,       101.75,                 15851459.70,153383
,AANJANEYA,EQ,       479.10,                 34995436.45,73342
,AARTIDRUGS,EQ,       127.90,                 19359067.45,152795
,AARTIIND,EQ,        71.25,                   991246.10,13935
,AARVEEDEN,EQ,        33.60,                    12089.50,355
,ABAN,EQ,       356.20,                272719448.35,769623
,ABB,EQ,       750.95,                 22086302.85,28908
,ABBOTINDIA,EQ,      1436.40,                  2850214.80,1974
,ABCIL,EQ,        65.20,                   178262.55,2737
,ABGSHIP,EQ,       369.45,                 50566728.10,136320
,ABHISHEK,EQ,         8.40,                    33233.90,3966
,ACE,EQ,        28.40,                   204494.20,7126
,ACROPETAL,EQ,        14.00,                   985804.80,69741
,ADANIPOWER,EQ,        46.05,                 80396969.30,1709468
,ADFFOODS,EQ,        46.15,                    35175.35,745
,ADHUNIK,EQ,        33.35,                  6071719.55,180088
,ADORWELD,EQ,       132.10,                   290588.60,2187
,ADSL,EQ,        25.40,                   684051.60,26715
,ADVANIHOTR,EQ,        27.00,                      270.00,10
,ADVANTA,EQ,       479.70,                 30999453.05,64337
,AEGISCHEM,EQ,       126.05,                   496453.35,3927
,AFL,EQ,        32.90,                    20082.30,610
,AFTEK,EQ,         8.80,                   598126.00,67391
,AGCNET,EQ,       243.10,                  1075482.60,4417
,AGRODUTCH,EQ,         5.00,                    39505.15,7795
,AHLEAST,EQ,       246.60,                   106051.70,425
,AHLUCONT,EQ,        52.70,                   118102.70,2242
,AHLWEST,EQ,       122.35,                    21940.10,179
,AHMEDFORGE,EQ,       139.40,                   456261.25,3212
,AIAENG,EQ,       331.45,                   255071.05,769
,AICHAMP,BE,        27.00,                       54.70,2
,AJANTPHARM,EQ,       594.40,                 16762332.20,28063
,AJMERA,EQ,       112.65,                   562656.25,5008
,AKSHOPTFBR,EQ,        16.65,                   867350.05,51954
,AKZOINDIA,EQ,       880.65,                  1975507.55,2242
,ALBK,EQ,       138.85,                471547291.30,3388723
,ALCHEM,EQ,        59.40,                    59994.35,1005
,ALEMBICLTD,EQ,        15.50,                  1828487.05,116248
,ALICON,EQ,        60.05,                    70340.85,1147
,ALKALI,EQ,        25.00,                    40949.15,1600
,ALLCARGO,EQ,       132.90,                 11325853.30,84477
,ALLSEC,BE,        23.85,                   285185.50,11770
,ALMONDZ,EQ,         8.05,                    43531.35,5462
,ALOKTEXT,EQ,        17.90,                 90986753.00,5036149
,ALPA,EQ,         7.90,                   359055.40,42531
,ALPHAGEO,EQ,        60.25,                 14483876.75,244078
,ALPINEHOU,EQ,        13.15,                     4559.25,345
,ALPSINDUS,EQ,         1.95,                    20701.10,10433
,ALSTOMT&D,EQ,       177.60,                  4423134.00,24586
,AMAR,EQ,       143.05,                  8767624.00,60918
,AMARAJABAT,EQ,       309.05,                  3556477.40,11398
,AMARJOTHI,EQ,        41.85,                     4412.45,110
,AMBIKCO,EQ,       173.30,                    32858.50,191
,AMDIND,EQ,        15.10,                    30875.80,2045
,AMLSTEEL,EQ,        10.25,                    22583.00,2264
,AMRUTANJAN,EQ,       762.80,                 13317770.45,17262
,AMTEKAUTO,EQ,       101.50,                  4173962.00,40577
,AMTEKINDIA,EQ,       101.40,                 26124900.50,260964
,ANANTRAJ,EQ,        43.95,                 39029334.50,860205
,ANDHRACEMT,EQ,         8.75,                    49035.10,5643
,ANDHRSUGAR,EQ,       136.60,                  1289402.35,9349
,ANGIND,EQ,        17.05,                    23724.75,1355
,ANIKINDS,EQ,        30.90,                   664795.55,21586
,ANKURDRUGS,EQ,        11.05,                    72562.90,6580
,ANSALAPI,EQ,        25.50,                  2012884.80,77989
,ANSALHSG,EQ,        45.15,                   286452.75,6334
,ANTGRAPHIC,EQ,          .25,                     2290.75,9270
,APARINDS,EQ,       128.25,                   283349.00,2184
