symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-06-06,1196.40,1161.15,0.0299,0.0155,,0.3191
ADANIPORTS,2018-06-06,375.80,373.60,0.0059,0.0175,,0.3248
BEL,2018-06-06,116.20,113.00,0.0279,0.0224,,0.4356
BOSCHLTD,2018-06-06,18958.70,17912.45,0.0568,0.0137,,0.3668
CUMMINSIND,2018-06-06,679.55,676.15,0.0050,0.0148,,0.2751
DIXON,2018-06-06,3187.00,3181.65,0.0017,0.0195,,0.3611
DLF,2018-06-06,200.50,199.55,0.0047,0.0209,,0.3878
DMART,2018-06-06,1519.55,1453.75,0.0443,0.0252,,0.5101
HAL,2018-06-06,996.90,993.75,0.0032,0.0149,,0.2770
HINDALCO,2018-06-06,248.10,242.05,0.0247,0.0222,,0.4280
INDHOTEL,2018-06-06,134.00,133.20,0.0060,0.0203,,0.3764
INDIGO,2018-06-06,1170.40,1176.50,-0.0052,0.0248,,0.4604
LT,2018-06-06,1350.55,1333.75,0.0125,0.0126,,0.2407
MANAPPURAM,2018-06-06,104.90,103.65,0.0120,0.0196,,0.3668
MARUTI,2018-06-06,8842.35,8810.40,0.0036,0.0123,,0.2293
PGEL,2018-06-06,213.35,211.55,0.0085,0.0515,,0.9552
SBIN,2018-06-06,270.15,263.55,0.0247,0.0183,,0.3573
SUZLON,2018-06-06,7.90,7.85,0.0063,0.0347,,0.6438
TRENT,2018-06-06,327.75,329.95,-0.0067,0.0130,,0.2426
