symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-03-25,491.80,507.25,-0.0309,0.0209,,0.4127
ADANIPORTS,2013-03-25,128.05,124.10,0.0313,0.0265,,0.5120
BEL,2013-03-25,1138.20,1141.90,-0.0032,0.0169,,0.3133
BOSCHLTD,2013-03-25,8839.25,8829.00,0.0012,0.0097,,0.1796
CUMMINSIND,2013-03-25,482.30,480.00,0.0048,0.0138,,0.2560
DLF,2013-03-25,242.15,230.95,0.0474,0.0309,,0.6133
HINDALCO,2013-03-25,88.00,89.65,-0.0186,0.0219,,0.4146
INDHOTEL,2013-03-25,54.00,53.55,0.0084,0.0207,,0.3859
LT,2013-03-25,1366.45,1399.15,-0.0236,0.0185,,0.3592
MANAPPURAM,2013-03-25,22.15,23.55,-0.0613,0.0648,,1.2342
MARUTI,2013-03-25,1285.20,1305.55,-0.0157,0.0205,,0.3859
PGEL,2013-03-25,91.05,94.95,-0.0419,0.0631,,1.1845
SBIN,2013-03-25,2058.25,2083.95,-0.0124,0.0185,,0.3477
SUZLON,2013-03-25,13.50,13.45,0.0037,0.0780,,1.4443
TRENT,2013-03-25,995.50,999.70,-0.0042,0.0142,,0.2636
