symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-03-05,575.15,575.80,-0.0011,0.0159,,0.2942
ADANIPORTS,2013-03-05,145.95,136.15,0.0695,0.0252,,0.5693
BEL,2013-03-05,1241.40,1235.35,0.0049,0.0221,,0.4108
BOSCHLTD,2013-03-05,8453.35,8357.90,0.0114,0.0111,,0.2121
CUMMINSIND,2013-03-05,484.85,485.80,-0.0020,0.0170,,0.3152
DLF,2013-03-05,259.90,250.70,0.0360,0.0297,,0.5751
HINDALCO,2013-03-05,98.60,94.35,0.0441,0.0225,,0.4643
INDHOTEL,2013-03-05,56.65,55.10,0.0277,0.0234,,0.4528
LT,2013-03-05,1395.60,1364.75,0.0224,0.0183,,0.3554
MANAPPURAM,2013-03-05,34.45,34.20,0.0073,0.0290,,0.5388
MARUTI,2013-03-05,1430.75,1398.75,0.0226,0.0219,,0.4184
PGEL,2013-03-05,162.90,171.45,-0.0512,0.0831,,1.5571
SBIN,2013-03-05,2128.55,2099.50,0.0137,0.0179,,0.3382
SUZLON,2013-03-05,17.70,17.60,0.0057,0.1164,,2.1570
TRENT,2013-03-05,1086.30,1095.20,-0.0082,0.0130,,0.2445
