symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-03-19,549.75,558.25,-0.0153,0.0194,,0.3668
ADANIPORTS,2013-03-19,136.00,139.05,-0.0222,0.0257,,0.4872
BEL,2013-03-19,1142.30,1152.80,-0.0091,0.0184,,0.3439
BOSCHLTD,2013-03-19,8722.60,8670.30,0.0060,0.0106,,0.1987
CUMMINSIND,2013-03-19,497.90,494.15,0.0076,0.0140,,0.2617
DLF,2013-03-19,259.05,270.05,-0.0416,0.0282,,0.5579
HINDALCO,2013-03-19,93.05,95.30,-0.0239,0.0213,,0.4108
INDHOTEL,2013-03-19,55.30,55.85,-0.0099,0.0224,,0.4184
LT,2013-03-19,1470.65,1510.35,-0.0266,0.0171,,0.3401
MANAPPURAM,2013-03-19,27.70,34.60,-0.2224,0.0235,,1.1291
MARUTI,2013-03-19,1364.65,1361.05,0.0026,0.0217,,0.4012
PGEL,2013-03-19,98.00,103.15,-0.0512,0.0700,,1.3182
SBIN,2013-03-19,2203.55,2249.80,-0.0208,0.0169,,0.3286
SUZLON,2013-03-19,14.60,14.95,-0.0237,0.0871,,1.6163
TRENT,2013-03-19,1001.80,1024.45,-0.0224,0.0149,,0.2942
