symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-08-25,4244.35,4331.45,-0.0203,0.0187,0.0187,0.3573
ADANIPORTS,2023-08-25,806.60,822.35,-0.0193,0.0267,0.0267,0.5101
BEL,2023-08-25,133.40,134.40,-0.0075,0.0184,0.0183,0.3496
BOSCHLTD,2023-08-25,18279.25,18363.85,-0.0046,0.0143,0.0143,0.2732
CUMMINSIND,2023-08-25,1714.75,1720.25,-0.0032,0.0167,0.0167,0.3191
DIXON,2023-08-25,4859.65,4947.00,-0.0178,0.0241,0.0241,0.4604
DLF,2023-08-25,475.25,483.55,-0.0173,0.0203,0.0203,0.3878
DMART,2023-08-25,3534.55,3561.50,-0.0076,0.0167,0.0167,0.3191
HAL,2023-08-25,3910.45,3965.45,-0.0140,0.0200,0.0200,0.3821
HINDALCO,2023-08-25,450.00,456.50,-0.0143,0.0214,0.0213,0.4069
INDHOTEL,2023-08-25,392.00,401.95,-0.0251,0.0192,0.0192,0.3668
INDIGO,2023-08-25,2458.15,2482.65,-0.0099,0.0188,0.0187,0.3573
LT,2023-08-25,2638.45,2688.15,-0.0187,0.0137,0.0138,0.2636
MANAPPURAM,2023-08-25,139.60,142.25,-0.0188,0.0247,0.0247,0.4719
MARUTI,2023-08-25,9505.95,9573.35,-0.0071,0.0136,0.0136,0.2598
PAYTM,2023-08-25,899.20,904.45,-0.0058,0.0283,0.0282,0.5388
PGEL,2023-08-25,1717.90,1647.55,0.0418,0.0264,0.0265,0.5063
SBIN,2023-08-25,570.05,576.95,-0.0120,0.0155,0.0155,0.2961
SUZLON,2023-08-25,22.40,21.50,0.0410,0.0388,0.0388,0.7413
TRENT,2023-08-25,2014.00,2069.05,-0.0270,0.0186,0.0186,0.3554
