symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-08-01,4519.65,4552.60,-0.0073,0.0190,0.0190,0.3630
ADANIPORTS,2023-08-01,765.40,777.85,-0.0161,0.0273,0.0272,0.5197
BEL,2023-08-01,130.45,130.70,-0.0019,0.0185,0.0184,0.3515
BOSCHLTD,2023-08-01,18995.60,18970.35,0.0013,0.0147,0.0146,0.2789
CUMMINSIND,2023-08-01,1927.25,1968.10,-0.0210,0.0168,0.0168,0.3210
DIXON,2023-08-01,4135.55,4122.25,0.0032,0.0239,0.0238,0.4547
DLF,2023-08-01,499.70,518.75,-0.0374,0.0208,0.0209,0.3993
DMART,2023-08-01,3740.30,3752.60,-0.0033,0.0173,0.0173,0.3305
HAL,2023-08-01,3865.90,3961.50,-0.0244,0.0202,0.0203,0.3878
HINDALCO,2023-08-01,464.10,462.60,0.0032,0.0218,0.0217,0.4146
INDHOTEL,2023-08-01,396.45,395.10,0.0034,0.0197,0.0197,0.3764
INDIGO,2023-08-01,2570.75,2592.90,-0.0086,0.0189,0.0188,0.3592
LT,2023-08-01,2666.65,2681.30,-0.0055,0.0141,0.0141,0.2694
MANAPPURAM,2023-08-01,135.85,139.10,-0.0236,0.0249,0.0249,0.4757
MARUTI,2023-08-01,9716.75,9820.75,-0.0106,0.0141,0.0140,0.2675
PAYTM,2023-08-01,787.20,800.40,-0.0166,0.0285,0.0284,0.5426
PGEL,2023-08-01,1522.75,1503.00,0.0131,0.0271,0.0271,0.5177
SBIN,2023-08-01,611.85,620.20,-0.0136,0.0157,0.0157,0.2999
SUZLON,2023-08-01,19.30,18.95,0.0183,0.0396,0.0395,0.7546
TRENT,2023-08-01,1707.50,1757.10,-0.0286,0.0183,0.0183,0.3496
