symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-08-03,4373.00,4407.95,-0.0080,0.0190,0.0190,0.3630
ADANIPORTS,2023-08-03,773.40,761.45,0.0156,0.0272,0.0271,0.5177
BEL,2023-08-03,124.65,125.35,-0.0056,0.0186,0.0185,0.3534
BOSCHLTD,2023-08-03,18239.75,18261.75,-0.0012,0.0148,0.0148,0.2828
CUMMINSIND,2023-08-03,1881.05,1899.80,-0.0099,0.0168,0.0167,0.3191
DIXON,2023-08-03,4443.25,4127.05,0.0738,0.0238,0.0243,0.4643
DLF,2023-08-03,488.35,493.60,-0.0107,0.0208,0.0208,0.3974
DMART,2023-08-03,3699.90,3713.35,-0.0036,0.0172,0.0172,0.3286
HAL,2023-08-03,3765.60,3739.85,0.0069,0.0203,0.0203,0.3878
HINDALCO,2023-08-03,453.30,454.50,-0.0026,0.0217,0.0216,0.4127
INDHOTEL,2023-08-03,393.70,395.75,-0.0052,0.0196,0.0196,0.3745
INDIGO,2023-08-03,2447.70,2565.30,-0.0469,0.0188,0.0190,0.3630
LT,2023-08-03,2598.10,2622.15,-0.0092,0.0140,0.0140,0.2675
MANAPPURAM,2023-08-03,132.75,133.65,-0.0068,0.0249,0.0248,0.4738
MARUTI,2023-08-03,9543.60,9563.80,-0.0021,0.0140,0.0140,0.2675
PAYTM,2023-08-03,767.60,776.10,-0.0110,0.0284,0.0283,0.5407
PGEL,2023-08-03,1525.50,1512.75,0.0084,0.0270,0.0270,0.5158
SBIN,2023-08-03,590.50,598.45,-0.0134,0.0157,0.0157,0.2999
SUZLON,2023-08-03,17.95,18.50,-0.0302,0.0395,0.0395,0.7546
TRENT,2023-08-03,1687.45,1690.90,-0.0020,0.0183,0.0183,0.3496
