symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-12-20,2897.25,2893.10,2936.00,2880.30,2923.50,2924.85,2916.15,380570,11097.98,33579,186405,48.98
ADANIPORTS,EQ,2022-12-20,892.85,894.10,895.30,871.30,885.00,884.25,881.35,4023275,35459.02,63661,579948,14.41
BEL,EQ,2022-12-20,100.45,100.75,101.60,99.00,101.25,101.30,100.34,10478941,10514.79,50920,4068178,38.82
BOSCHLTD,EQ,2022-12-20,17529.85,17435.00,17690.00,17380.05,17659.00,17601.20,17555.62,25213,4426.30,6137,12730,50.49
CUMMINSIND,EQ,2022-12-20,1463.50,1450.25,1492.95,1450.25,1490.00,1489.80,1478.65,583277,8624.60,26801,229692,39.38
DIXON,EQ,2022-12-20,4044.50,4030.00,4092.00,3959.95,4056.15,4053.95,4030.64,238282,9604.29,26219,58572,24.58
DLF,EQ,2022-12-20,396.60,396.00,396.00,381.70,389.30,389.35,388.07,4641199,18010.90,46388,1451925,31.28
DMART,EQ,2022-12-20,4090.20,4088.00,4138.60,4052.15,4086.95,4089.55,4097.79,217791,8924.62,30021,88298,40.54
HAL,EQ,2022-12-20,2644.40,2646.00,2668.00,2606.00,2654.00,2656.45,2638.08,636707,16796.82,33776,144737,22.73
HINDALCO,EQ,2022-12-20,460.15,458.00,459.25,444.25,457.75,457.05,450.32,7580480,34136.40,96950,2108994,27.82
INDHOTEL,EQ,2022-12-20,326.80,326.00,328.35,320.40,324.00,324.60,323.26,3438177,11114.29,36685,1846978,53.72
INDIGO,EQ,2022-12-20,2027.10,2034.90,2100.00,2007.05,2060.00,2063.80,2061.55,1740107,35873.24,69920,346531,19.91
LT,EQ,2022-12-20,2184.00,2179.90,2179.90,2138.00,2158.30,2163.25,2151.64,1747181,37592.96,83014,1132069,64.79
MANAPPURAM,EQ,2022-12-20,117.15,116.30,117.80,114.75,116.65,116.30,115.80,3446884,3991.54,14548,1156842,33.56
MARUTI,EQ,2022-12-20,8603.85,8584.40,8584.40,8432.05,8510.95,8524.35,8504.91,694906,59101.11,85811,451270,64.94
PAYTM,EQ,2022-12-20,523.50,523.50,529.40,523.00,526.00,526.75,526.49,1779152,9367.10,35345,595310,33.46
PGEL,EQ,2022-12-20,1101.45,1122.90,1146.00,1066.05,1144.00,1139.50,1106.25,41796,462.37,3781,24617,58.90
SBIN,EQ,2022-12-20,604.45,603.00,606.50,599.55,605.30,604.45,602.65,6753785,40701.55,128701,2274446,33.68
SUZLON,EQ,2022-12-20,11.65,11.75,12.15,11.20,11.50,11.50,11.65,425797132,49601.61,133762,101027794,23.73
TRENT,EQ,2022-12-20,1418.05,1418.05,1421.30,1395.85,1415.25,1412.40,1405.03,270778,3804.51,24797,141156,52.13
