symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-12-23,2802.80,2780.00,2783.95,2666.25,2679.95,2680.75,2724.80,209507,5708.65,23496,75251,35.92
ADANIPORTS,EQ,2022-12-23,856.90,853.00,853.95,790.20,796.40,794.10,815.94,9112806,74355.26,172534,2002935,21.98
BEL,EQ,2022-12-23,98.25,98.95,99.15,96.00,96.80,96.55,97.48,23099245,22516.25,107854,9602258,41.57
BOSCHLTD,EQ,2022-12-23,17243.75,17210.00,17210.00,16700.00,16744.20,16849.45,16919.67,30648,5185.54,10236,12348,40.29
CUMMINSIND,EQ,2022-12-23,1450.15,1438.50,1453.45,1376.10,1389.90,1388.05,1397.77,627352,8768.96,33314,260114,41.46
DIXON,EQ,2022-12-23,3877.00,3811.00,3855.65,3710.00,3729.00,3718.05,3766.42,168275,6337.95,23173,57677,34.28
DLF,EQ,2022-12-23,377.85,376.90,377.00,355.30,356.65,357.00,363.45,4966765,18051.87,47314,1649296,33.21
DMART,EQ,2022-12-23,3921.55,3896.55,3911.75,3835.00,3877.00,3875.60,3865.81,255257,9867.76,39510,118479,46.42
HAL,EQ,2022-12-23,2524.50,2505.00,2524.50,2425.75,2445.95,2439.65,2469.56,867782,21430.41,52357,306913,35.37
HINDALCO,EQ,2022-12-23,455.50,452.90,452.90,427.60,432.00,429.55,437.71,7766201,33993.25,87706,3117420,40.14
INDHOTEL,EQ,2022-12-23,304.05,298.00,302.35,294.85,299.85,299.50,298.94,8489375,25377.93,80498,3919619,46.17
INDIGO,EQ,2022-12-23,1977.10,1951.00,1959.95,1893.90,1909.85,1914.25,1918.47,1193836,22903.42,38548,525495,44.02
LT,EQ,2022-12-23,2109.95,2094.50,2104.15,2050.10,2063.00,2062.75,2072.91,2026125,41999.78,107760,1269811,62.67
MANAPPURAM,EQ,2022-12-23,114.10,113.45,114.15,107.50,108.90,108.15,110.25,6170860,6803.46,29769,2050365,33.23
MARUTI,EQ,2022-12-23,8334.35,8299.70,8329.95,8122.85,8145.00,8141.60,8204.19,503012,41268.08,84614,247830,49.27
PAYTM,EQ,2022-12-23,506.55,501.95,504.00,472.00,474.85,476.10,486.02,3328475,16176.96,77665,1106547,33.24
PGEL,EQ,2022-12-23,1085.60,1098.50,1102.45,1040.00,1040.00,1049.20,1071.84,60258,645.87,6763,33785,56.07
SBIN,EQ,2022-12-23,593.40,590.00,590.70,571.50,573.10,574.00,579.55,13047046,75614.31,226901,5930199,45.45
SUZLON,EQ,2022-12-23,9.95,9.75,9.80,8.90,9.00,9.00,9.30,263244568,24472.70,103207,77315621,29.37
TRENT,EQ,2022-12-23,1332.45,1315.00,1335.00,1277.95,1288.65,1284.40,1305.99,1182635,15445.06,45247,707458,59.82
