,01-Sep-2025
The Nifty witnessed an intraday movement of about 202.9 points.The closing index was 0.81 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 84799.42
, Traded Quantity (in Lakhs), 39362.58
, Number of Trades, 30411569
, Total Market Capitalisation (Rs. Crores), 44545530.3

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24426.85,     24432.70,     24635.60,     24432.70,     24625.05,198.2
,NIFTY50 EQL Wgt,     31096.10,     31117.00,     31485.30,     31117.00,     31474.90,378.8
,NIFTY100 EQL Wgt,     32034.85,     32099.55,     32480.90,     32098.40,     32471.50,436.65
,NIFTY100 LowVol30,     20248.80,     20267.80,     20418.00,     20267.80,     20411.55,162.75
,NIFTY Alpha 50,     49066.25,     49259.65,     50206.35,     49235.95,     50145.10,1078.85
,NIFTY MIDCAP 150,     20750.30,     20816.20,     21122.50,     20812.40,     21111.85,361.55
,NIFTY SMLCAP 50,      8261.55,      8282.00,      8423.90,      8279.85,      8414.65,153.1
,NIFTY SMLCAP 250,     16506.15,     16545.85,     16755.35,     16541.35,     16738.35,232.2
,NIFTY MIDSML 400,     19232.30,     19288.15,     19555.70,     19284.30,     19544.60,312.3
,NIFTY200 QUALTY30,     20377.05,     20410.05,     20692.40,     20409.90,     20683.35,306.3
,Nifty FinSrv25 50,     27476.35,     27483.75,     27762.30,     27483.75,     27745.65,269.3
,NIFTY AlphaLowVol,     26119.40,     26144.20,     26342.45,     26144.20,     26330.85,211.45
,Nifty200Momentm30,     29637.30,     29691.70,     30073.30,     29691.30,     30053.85,416.55
,Nifty100ESGSecLdr,      4109.25,      4111.75,      4152.45,      4111.75,      4150.30,41.05
,NIFTY100 ESG,      4839.60,      4844.70,      4903.55,      4844.70,      4901.85,62.25
,NIFTY M150 QLTY50,     23646.20,     23716.35,     24138.55,     23713.20,     24121.15,474.95
,NIFTY INDIA MFG,     14236.85,     14266.50,     14489.70,     14266.20,     14484.20,247.35
,Nifty200 Alpha 30,     24381.25,     24432.30,     24839.35,     24431.70,     24821.85,440.6
,NiftyM150Momntm50,     59410.45,     59602.75,     60533.40,     59580.45,     60500.75,1090.3
,Nifty IT,     35181.25,     35255.30,     35787.70,     35255.30,     35740.65,559.4
,Nifty Next 50,     65745.75,     65917.35,     66703.45,     65910.00,     66670.15,924.4
,Nifty Bank,     53655.65,     53658.15,     54035.85,     53658.15,     54002.45,346.8
,NIFTY MIDCAP 100,     55727.40,     55903.50,     56858.75,     55895.25,     56825.50,1098.1
,Nifty 500,     22462.95,     22491.90,     22720.55,     22491.90,     22713.55,250.6
,Nifty 100,     25003.05,     25019.10,     25241.00,     25019.10,     25231.20,228.15
,Nifty Midcap 50,     15714.75,     15762.35,     16042.30,     15757.65,     16033.55,318.8
,Nifty Realty,       870.75,       867.20,       881.30,       866.95,       879.80,9.05
,Nifty Infra,      8873.10,      8881.45,      8955.60,      8874.85,      8947.00,73.9
,Nifty Energy,     33638.65,     33785.25,     34200.25,     33727.20,     34155.30,516.65
,Nifty FMCG,     56141.85,     56140.00,     56212.15,     55901.30,     56175.20,33.35
,Nifty MNC,     29337.55,     29401.65,     29623.90,     29368.05,     29608.45,270.9
