,05-Sep-2025
The Nifty witnessed an intraday movement of about 210.75 points.The closing index was 0.03 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 81938.01
, Traded Quantity (in Lakhs), 48412.14
, Number of Trades, 29537294
, Total Market Capitalisation (Rs. Crores), 44817970.33

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24734.30,     24818.85,     24832.35,     24621.60,     24741.00,6.7
,NIFTY50 EQL Wgt,     31661.60,     31747.85,     31798.95,     31562.50,     31681.25,19.65
,NIFTY100 EQL Wgt,     32681.20,     32773.40,     32840.45,     32525.40,     32689.10,7.9
,NIFTY100 LowVol30,     20527.05,     20578.75,     20590.75,     20391.45,     20472.70,-54.35
,NIFTY Alpha 50,     50391.95,     50600.15,     51006.75,     50378.85,     50479.75,87.8
,NIFTY MIDCAP 150,     21157.95,     21224.40,     21310.80,     21066.30,     21172.65,14.7
,NIFTY SMLCAP 50,      8481.50,      8500.80,      8557.90,      8447.85,      8479.35,-2.15
,NIFTY SMLCAP 250,     16864.70,     16902.15,     17008.90,     16835.85,     16904.25,39.55
,NIFTY MIDSML 400,     19624.20,     19679.45,     19774.95,     19558.90,     19649.30,25.1
,NIFTY200 QUALTY30,     20854.35,     20892.70,     20916.30,     20607.65,     20726.20,-128.15
,Nifty FinSrv25 50,     27800.15,     27949.80,     27959.35,     27707.55,     27867.30,67.15
,NIFTY AlphaLowVol,     26438.95,     26534.15,     26553.00,     26265.10,     26363.60,-75.35
,Nifty200Momentm30,     30076.15,     30228.70,     30292.50,     30027.95,     30150.75,74.6
,Nifty100ESGSecLdr,      4167.50,      4182.40,      4186.60,      4151.30,      4171.65,4.15
,NIFTY100 ESG,      4914.25,      4932.30,      4938.60,      4891.90,      4913.05,-1.2
,NIFTY M150 QLTY50,     24237.75,     24303.60,     24319.50,     23967.15,     24067.50,-170.25
,NIFTY INDIA MFG,     14619.15,     14661.15,     14730.05,     14600.25,     14672.65,53.5
,Nifty200 Alpha 30,     24815.20,     24918.05,     25063.05,     24786.80,     24839.70,24.5
,NiftyM150Momntm50,     60184.10,     60432.45,     60663.20,     59946.50,     60142.95,-41.15
,Nifty IT,     35143.10,     35234.75,     35331.50,     34343.40,     34635.85,-507.25
,Nifty Next 50,     67151.55,     67333.10,     67498.70,     66669.60,     67089.80,-61.75
,Nifty Bank,     54075.45,     54308.05,     54308.05,     53719.55,     54114.55,39.1
,NIFTY MIDCAP 100,     56959.15,     57132.65,     57416.60,     56724.60,     57075.20,116.05
,Nifty 500,     22819.65,     22891.75,     22916.00,     22718.50,     22829.15,9.5
,Nifty 100,     25355.15,     25438.70,     25455.50,     25230.10,     25356.85,1.7
,Nifty Midcap 50,     16069.10,     16125.80,     16198.60,     15987.65,     16091.90,22.8
,Nifty Realty,       882.75,       886.55,       889.15,       864.95,       872.50,-10.25
