,03-Sep-2025
The Nifty witnessed an intraday movement of about 203.85 points.The closing index was 0.55 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 95965.54
, Traded Quantity (in Lakhs), 47017.23
, Number of Trades, 32699708
, Total Market Capitalisation (Rs. Crores), 44947410.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24579.60,     24616.50,     24737.05,     24533.20,     24715.05,135.45
,NIFTY50 EQL Wgt,     31495.55,     31545.55,     31723.20,     31472.85,     31705.05,209.5
,NIFTY100 EQL Wgt,     32580.00,     32643.45,     32806.50,     32617.85,     32790.15,210.15
,NIFTY100 LowVol30,     20440.30,     20462.40,     20516.25,     20394.70,     20502.15,61.85
,NIFTY Alpha 50,     50305.70,     50457.30,     50925.00,     50342.90,     50892.70,587
,NIFTY MIDCAP 150,     21149.70,     21194.30,     21305.15,     21155.25,     21292.25,142.55
,NIFTY SMLCAP 50,      8458.75,      8475.95,      8553.40,      8446.85,      8542.00,83.25
,NIFTY SMLCAP 250,     16837.85,     16873.55,     16996.45,     16829.05,     16979.05,141.2
,NIFTY MIDSML 400,     19608.20,     19649.60,     19762.00,     19608.00,     19751.75,143.55
,NIFTY200 QUALTY30,     20787.30,     20827.50,     20834.90,     20764.60,     20820.80,33.5
,Nifty FinSrv25 50,     27590.55,     27580.35,     27752.90,     27508.65,     27729.50,138.95
,NIFTY AlphaLowVol,     26293.15,     26320.10,     26398.95,     26236.75,     26383.40,90.25
,Nifty200Momentm30,     30016.40,     30039.40,     30194.60,     29931.00,     30176.25,159.85
,Nifty100ESGSecLdr,      4145.45,      4152.10,      4168.35,      4137.85,      4164.85,19.4
,NIFTY100 ESG,      4900.20,      4908.00,      4920.50,      4891.10,      4917.65,17.45
,NIFTY M150 QLTY50,     24175.95,     24228.10,     24319.35,     24170.70,     24283.35,107.4
,NIFTY INDIA MFG,     14510.30,     14547.70,     14669.35,     14530.20,     14660.50,150.2
,Nifty200 Alpha 30,     24827.65,     24871.50,     25031.80,     24817.45,     25012.75,185.1
,NiftyM150Momntm50,     60410.70,     60497.05,     60809.00,     60443.55,     60776.30,365.6
,Nifty IT,     35737.90,     35807.95,     35832.00,     35293.10,     35474.95,-262.95
,Nifty Next 50,     67017.75,     67153.85,     67506.15,     67127.10,     67463.05,445.3
,Nifty Bank,     53661.00,     53630.75,     54136.15,     53561.75,     54067.55,406.55
,NIFTY MIDCAP 100,     56977.40,     57070.20,     57386.00,     56944.25,     57345.50,368.1
,Nifty 500,     22724.40,     22764.00,     22877.35,     22709.20,     22864.65,140.25
,Nifty 100,     25215.05,     25255.20,     25378.00,     25188.05,     25358.90,143.85
,Nifty Midcap 50,     16068.90,     16087.35,     16172.20,     16039.60,     16156.20,87.3
,Nifty Realty,       886.15,       888.65,       891.25,       881.20,       889.65,3.5
,Nifty Infra,      8963.45,      8984.05,      8992.75,      8948.15,      8985.45,22
,Nifty Energy,     34490.50,     34571.05,     34715.40,     34562.55,     34626.60,136.1
,Nifty FMCG,     56806.60,     56955.90,     57063.25,     56702.90,     56969.20,162.6
