symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-04-29,116682,32672,28.00
BEL,EQ,2011-04-29,98465,33417,33.94
BOSCHLTD,EQ,2011-04-29,3181,1991,62.59
CUMMINSIND,EQ,2011-04-29,196960,127646,64.81
DLF,EQ,2011-04-29,5810196,1505386,25.91
HINDALCO,EQ,2011-04-29,4016688,1803219,44.89
INDHOTEL,EQ,2011-04-29,845977,441954,52.24
LT,EQ,2011-04-29,1824220,989371,54.24
MANAPPURAM,EQ,2011-04-29,1718203,740733,43.11
MARUTI,EQ,2011-04-29,336437,94300,28.03
SBIN,EQ,2011-04-29,1165889,376654,32.31
SBIN,N1,2011-04-29,12,12,100.00
SBIN,N2,2011-04-29,17,17,100.00
SBIN,N3,2011-04-29,176,175,99.43
SBIN,N5,2011-04-29,1913,1784,93.26
SBIN,N6,2011-04-29,73,68,93.15
SUZLON,EQ,2011-04-29,17852226,4777717,26.76
TRENT,EQ,2011-04-29,78469,23084,29.42
TRENT,Q1,2011-04-29,725,724,99.86
TRENT,Q2,2011-04-29,146,143,97.95
