symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-04-21,36069,7675,21.28
BEL,EQ,2011-04-21,14174,8571,60.47
BOSCHLTD,EQ,2011-04-21,3103,1787,57.59
CUMMINSIND,EQ,2011-04-21,121616,62310,51.24
DLF,EQ,2011-04-21,5447894,864666,15.87
HINDALCO,EQ,2011-04-21,8777639,3963582,45.16
INDHOTEL,EQ,2011-04-21,955826,576634,60.33
INDHOTEL,N4,2011-04-21,116,111,95.69
LT,EQ,2011-04-21,1266340,564105,44.55
MANAPPURAM,EQ,2011-04-21,684524,324669,47.43
MARUTI,EQ,2011-04-21,687122,286080,41.63
SBIN,EQ,2011-04-21,1799610,622880,34.61
SBIN,N1,2011-04-21,54,54,100.00
SBIN,N2,2011-04-21,250,250,100.00
SBIN,N3,2011-04-21,1048,846,80.73
SBIN,N5,2011-04-21,5165,5126,99.24
SBIN,N6,2011-04-21,202,202,100.00
SUZLON,EQ,2011-04-21,28837419,7952197,27.58
TRENT,EQ,2011-04-21,13266,5852,44.11
