symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-04-01,58038,13651,23.52
BEL,EQ,2011-04-01,10351,6767,65.38
BOSCHLTD,EQ,2011-04-01,3139,2016,64.22
CUMMINSIND,EQ,2011-04-01,91025,44728,49.14
DLF,EQ,2011-04-01,4234696,537513,12.69
HINDALCO,EQ,2011-04-01,5264467,2300661,43.70
INDHOTEL,EQ,2011-04-01,357086,260159,72.86
INDHOTEL,N4,2011-04-01,4,2,50.00
LT,EQ,2011-04-01,1414388,644708,45.58
MANAPPURAM,EQ,2011-04-01,1744781,1237441,70.92
MARUTI,EQ,2011-04-01,373301,86316,23.12
SBIN,EQ,2011-04-01,3111285,1709430,54.94
SBIN,N1,2011-04-01,82,67,81.71
SBIN,N2,2011-04-01,142,142,100.00
SBIN,N3,2011-04-01,2723,1764,64.78
SBIN,N5,2011-04-01,31021,23132,74.57
SBIN,N6,2011-04-01,81,81,100.00
SUZLON,EQ,2011-04-01,47397107,17685349,37.31
TRENT,EQ,2011-04-01,5957,2191,36.78
TRENT,Q1,2011-04-01,269,265,98.51
TRENT,Q2,2011-04-01,327,39,11.93
