symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-07-12,38784,9801,25.27
ADANIPORTS,EQ,2019-07-12,2818537,1099524,39.01
BEL,EQ,2019-07-12,19439417,11792047,60.66
BOSCHLTD,EQ,2019-07-12,5245,2866,54.64
CUMMINSIND,EQ,2019-07-12,203110,79379,39.08
DIXON,EQ,2019-07-12,1142,540,47.29
DLF,EQ,2019-07-12,6872502,1482959,21.58
DMART,EQ,2019-07-12,264267,69026,26.12
HAL,EQ,2019-07-12,7014,4528,64.56
HINDALCO,EQ,2019-07-12,3535841,866024,24.49
INDHOTEL,EQ,2019-07-12,447655,267375,59.73
INDIGO,EQ,2019-07-12,6287519,554566,8.82
LT,EQ,2019-07-12,3495971,2037543,58.28
MANAPPURAM,EQ,2019-07-12,3105874,762597,24.55
MARUTI,EQ,2019-07-12,719883,194720,27.05
PGEL,EQ,2019-07-12,25516,16038,62.85
SBIN,EQ,2019-07-12,14661748,5252040,35.82
SBIN,N2,2019-07-12,3,3,100.00
SBIN,N5,2019-07-12,169,127,75.15
SUZLON,EQ,2019-07-12,6237656,3188876,51.12
TRENT,EQ,2019-07-12,288524,178221,61.77
