symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-07-18,63333,24842,39.22
ADANIPORTS,EQ,2019-07-18,1300071,313479,24.11
BEL,EQ,2019-07-18,14419051,4571695,31.71
BOSCHLTD,EQ,2019-07-18,9671,4346,44.94
CUMMINSIND,EQ,2019-07-18,114109,27353,23.97
DIXON,EQ,2019-07-18,1061,605,57.02
DLF,EQ,2019-07-18,6315890,1737503,27.51
DMART,EQ,2019-07-18,306435,105068,34.29
HAL,EQ,2019-07-18,7995,5101,63.80
HINDALCO,EQ,2019-07-18,5174253,1737112,33.57
INDHOTEL,EQ,2019-07-18,342317,194521,56.82
INDIGO,EQ,2019-07-18,2725626,531091,19.49
LT,EQ,2019-07-18,2342881,1447120,61.77
MANAPPURAM,EQ,2019-07-18,4135402,713997,17.27
MARUTI,EQ,2019-07-18,1097857,362847,33.05
PGEL,EQ,2019-07-18,27587,20422,74.03
SBIN,EQ,2019-07-18,21691056,9626705,44.38
SBIN,N2,2019-07-18,130,118,90.77
SBIN,N5,2019-07-18,114,109,95.61
SBIN,N6,2019-07-18,1,1,100.00
SUZLON,EQ,2019-07-18,6651690,3243138,48.76
TRENT,EQ,2019-07-18,123210,82081,66.62
