symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-06-10,6168.00,6215.00,-0.0076,0.0222,0.0221,0.4222
ADANIPORTS,2025-06-10,1473.90,1467.10,0.0046,0.0239,0.0238,0.4547
BEL,2025-06-10,397.40,392.45,0.0125,0.0222,0.0222,0.4241
BOSCHLTD,2025-06-10,31545.00,31690.00,-0.0046,0.0149,0.0149,0.2847
CUMMINSIND,2025-06-10,3388.70,3411.80,-0.0068,0.0215,0.0214,0.4088
DIXON,2025-06-10,14982.00,14914.00,0.0045,0.0267,0.0266,0.5082
DLF,2025-06-10,867.95,878.60,-0.0122,0.0222,0.0222,0.4241
DMART,2025-06-10,4080.00,4179.10,-0.0240,0.0183,0.0183,0.3496
ETERNAL,2025-06-10,255.68,256.84,-0.0045,0.0269,0.0268,0.5120
HAL,2025-06-10,5112.00,5008.70,0.0204,0.0242,0.0242,0.4623
HINDALCO,2025-06-10,658.35,650.80,0.0115,0.0198,0.0198,0.3783
INDHOTEL,2025-06-10,779.65,780.05,-0.0005,0.0213,0.0213,0.4069
INDIGO,2025-06-10,5599.00,5695.00,-0.0170,0.0186,0.0186,0.3554
LT,2025-06-10,3679.80,3679.00,0.0002,0.0166,0.0165,0.3152
MANAPPURAM,2025-06-10,265.35,264.78,0.0022,0.0252,0.0252,0.4814
MARUTI,2025-06-10,12521.00,12637.00,-0.0092,0.0137,0.0137,0.2617
PAYTM,2025-06-10,961.30,969.05,-0.0080,0.0333,0.0332,0.6343
PGEL,2025-06-10,763.20,769.25,-0.0079,0.0360,0.0359,0.6859
SBIN,2025-06-10,817.05,820.05,-0.0037,0.0158,0.0158,0.3019
SUZLON,2025-06-10,68.29,67.13,0.0171,0.0304,0.0304,0.5808
TRENT,2025-06-10,5814.00,5913.50,-0.0170,0.0255,0.0255,0.4872
