symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2026-03-27,6105.05,6212.50,-0.0174,0.0193,0.0193,0.3687
ADANIPORTS,2026-03-27,1337.80,1375.85,-0.0280,0.0207,0.0207,0.3955
BEL,2026-03-27,404.75,413.45,-0.0213,0.0195,0.0195,0.3725
BOSCHLTD,2026-03-27,29615.50,30389.95,-0.0258,0.0166,0.0166,0.3171
CUMMINSIND,2026-03-27,4631.65,4738.60,-0.0228,0.0186,0.0186,0.3554
DIXON,2026-03-27,10019.05,10414.85,-0.0387,0.0251,0.0252,0.4814
DLF,2026-03-27,523.10,534.35,-0.0213,0.0193,0.0193,0.3687
DMART,2026-03-27,3903.40,3910.85,-0.0019,0.0160,0.0160,0.3057
ETERNAL,2026-03-27,233.15,242.20,-0.0381,0.0241,0.0241,0.4604
HAL,2026-03-27,3588.55,3669.45,-0.0223,0.0199,0.0199,0.3802
HINDALCO,2026-03-27,866.70,868.65,-0.0022,0.0191,0.0190,0.3630
INDHOTEL,2026-03-27,590.90,617.30,-0.0437,0.0178,0.0180,0.3439
INDIGO,2026-03-27,4099.50,4294.70,-0.0465,0.0194,0.0196,0.3745
LENSKART,2026-03-27,509.30,495.30,0.0279,0.0168,0.0169,0.3229
LT,2026-03-27,3564.15,3649.15,-0.0236,0.0169,0.0170,0.3248
MANAPPURAM,2026-03-27,253.95,262.35,-0.0325,0.0224,0.0225,0.4299
MARUTI,2026-03-27,12389.00,12710.55,-0.0256,0.0144,0.0144,0.2751
PAYTM,2026-03-27,1008.80,1065.90,-0.0551,0.0270,0.0272,0.5197
PGEL,2026-03-27,488.00,517.20,-0.0581,0.0338,0.0340,0.6496
SBIN,2026-03-27,1019.50,1060.60,-0.0395,0.0146,0.0148,0.2828
SUZLON,2026-03-27,40.82,42.27,-0.0349,0.0238,0.0239,0.4566
TRENT,2026-03-27,3399.60,3478.85,-0.0230,0.0223,0.0223,0.4260
