symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2026-03-17,6310.55,6218.00,0.0148,0.0192,0.0192,0.3668
ADANIPORTS,2026-03-17,1365.15,1373.85,-0.0064,0.0204,0.0203,0.3878
BEL,2026-03-17,439.35,429.50,0.0227,0.0193,0.0193,0.3687
BOSCHLTD,2026-03-17,30644.70,30355.55,0.0095,0.0163,0.0162,0.3095
CUMMINSIND,2026-03-17,4596.40,4589.70,0.0015,0.0182,0.0182,0.3477
DIXON,2026-03-17,10288.55,10262.75,0.0025,0.0248,0.0247,0.4719
DLF,2026-03-17,547.80,530.35,0.0324,0.0188,0.0189,0.3611
DMART,2026-03-17,3781.40,3817.90,-0.0096,0.0157,0.0157,0.2999
ETERNAL,2026-03-17,234.65,222.05,0.0552,0.0233,0.0236,0.4509
HAL,2026-03-17,3962.95,3913.15,0.0126,0.0198,0.0198,0.3783
HINDALCO,2026-03-17,936.65,921.15,0.0167,0.0188,0.0188,0.3592
INDHOTEL,2026-03-17,622.05,613.35,0.0141,0.0171,0.0171,0.3267
INDIGO,2026-03-17,4287.90,4222.10,0.0155,0.0185,0.0185,0.3534
LENSKART,2026-03-17,501.25,498.60,0.0053,0.0163,0.0162,0.3095
LT,2026-03-17,3542.80,3469.30,0.0210,0.0160,0.0160,0.3057
MANAPPURAM,2026-03-17,256.85,251.20,0.0222,0.0221,0.0221,0.4222
MARUTI,2026-03-17,12972.25,12756.95,0.0167,0.0142,0.0142,0.2713
PAYTM,2026-03-17,1022.00,1013.80,0.0081,0.0265,0.0264,0.5044
PGEL,2026-03-17,523.85,507.35,0.0320,0.0338,0.0338,0.6457
SBIN,2026-03-17,1064.70,1066.70,-0.0019,0.0145,0.0145,0.2770
SUZLON,2026-03-17,41.27,41.01,0.0063,0.0237,0.0236,0.4509
TRENT,2026-03-17,3634.60,3596.05,0.0107,0.0218,0.0218,0.4165
