,30-Jan-2026
The Nifty witnessed an intraday movement of about 157.05 points.The closing index was 0.39 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 172680.25
, Traded Quantity (in Lakhs), 90353.82
, Number of Trades, 46815437
, Total Market Capitalisation (Rs. Crores), 45814429.73

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25418.90,     25247.55,     25370.70,     25213.65,     25320.65,-98.25
,NIFTY50 EQL Wgt,     32809.10,     32626.95,     32765.15,     32506.00,     32701.65,-107.45
,NIFTY100 EQL Wgt,     33360.85,     33196.40,     33268.50,     33006.70,     33216.15,-144.70
,NIFTY100 LowVol30,     20376.40,     20295.30,     20500.25,     20242.70,     20447.25,70.85
,NIFTY Alpha 50,     48845.75,     48524.15,     48940.35,     47985.80,     48636.85,-208.90
,NIFTY MIDCAP 150,     21483.65,     21353.80,     21539.35,     21225.45,     21490.90,7.25
,NIFTY SMLCAP 50,      8175.05,      8145.70,      8237.20,      8054.20,      8189.35,14.30
,NIFTY SMLCAP 250,     15630.30,     15556.65,     15781.75,     15416.70,     15763.45,133.15
,NIFTY MIDSML 400,     19306.35,     19198.35,     19400.25,     19076.70,     19365.95,59.60
,NIFTY200 QUALTY30,     21043.00,     20955.70,     21036.50,     20821.75,     21005.25,-37.75
,Nifty FinSrv25 50,     30027.80,     29840.80,     29961.70,     29729.00,     29773.10,-254.70
,NIFTY AlphaLowVol,     26175.35,     26058.15,     26376.30,     26016.85,     26297.05,121.70
,Nifty200Momentm30,     30535.00,     30327.80,     30449.95,     30048.25,     30327.15,-207.85
,Nifty100ESGSecLdr,      4243.00,      4212.65,      4228.05,      4200.95,      4220.80,-22.20
,NIFTY100 ESG,      5093.80,      5061.25,      5080.80,      5044.00,      5070.75,-23.05
,NIFTY M150 QLTY50,     23120.25,     22996.85,     23163.25,     22867.45,     23115.80,-4.45
,NIFTY INDIA MFG,     15131.90,     15039.05,     15083.55,     14925.85,     15055.70,-76.20
,Nifty200 Alpha 30,     24526.35,     24372.00,     24524.95,     24140.65,     24404.20,-122.15
,NiftyM150Momntm50,     60784.50,     60361.85,     60934.10,     59844.55,     60518.55,-265.95
,Nifty50 USD,      9577.75,      9577.75,      9577.75,      9483.45,      9535.30,-42.45
,Nifty IT,     38431.25,     38262.65,     38262.65,     37704.35,     38036.15,-395.10
