,21-Jan-2026
The Nifty witnessed an intraday movement of about 381.15 points.The closing index was 0.3 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 134135.90
, Traded Quantity (in Lakhs), 79069.05
, Number of Trades, 42570096
, Total Market Capitalisation (Rs. Crores), 45203073.73

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25232.50,     25141.00,     25300.95,     24919.80,     25157.50,-75.00
,NIFTY50 EQL Wgt,     32410.60,     32337.15,     32578.50,     32092.75,     32386.30,-24.30
,NIFTY100 EQL Wgt,     32861.05,     32771.25,     32997.20,     32439.30,     32800.65,-60.40
,NIFTY100 LowVol30,     20511.25,     20465.50,     20584.80,     20305.80,     20424.90,-86.35
,NIFTY Alpha 50,     48522.20,     48382.00,     48819.80,     47377.45,     47996.45,-525.75
,NIFTY MIDCAP 150,     21334.60,     21262.95,     21367.55,     20842.45,     21118.45,-216.15
,NIFTY SMLCAP 50,      8192.45,      8166.85,      8208.45,      7995.45,      8085.55,-106.90
,NIFTY SMLCAP 250,     15595.20,     15538.75,     15608.75,     15276.55,     15478.80,-116.40
,NIFTY MIDSML 400,     19202.90,     19136.70,     19220.70,     18777.40,     19025.60,-177.30
,NIFTY200 QUALTY30,     20953.85,     20904.30,     20994.75,     20634.10,     20814.10,-139.75
,Nifty FinSrv25 50,     29733.90,     29588.70,     29733.75,     29257.95,     29439.95,-293.95
,NIFTY AlphaLowVol,     26484.80,     26380.80,     26570.75,     26185.35,     26366.65,-118.15
,Nifty200Momentm30,     30531.85,     30399.80,     30677.75,     29992.05,     30350.95,-180.90
,Nifty100ESGSecLdr,      4223.20,      4206.60,      4236.30,      4167.40,      4213.85,-9.35
,NIFTY100 ESG,      5065.10,      5046.25,      5080.80,      4999.60,      5053.70,-11.40
,NIFTY M150 QLTY50,     23089.65,     23031.60,     23089.65,     22598.25,     22910.30,-179.35
,NIFTY INDIA MFG,     14823.35,     14780.00,     14890.75,     14591.20,     14759.85,-63.50
,Nifty200 Alpha 30,     24420.55,     24322.10,     24566.15,     23874.75,     24171.70,-248.85
,NiftyM150Momntm50,     59941.10,     59740.30,     60167.55,     58378.05,     59214.75,-726.35
,Nifty50 USD,      9610.10,      9610.15,      9610.15,      9412.55,      9509.65,-100.45
,Nifty IT,     38101.05,     38001.95,     38128.30,     37451.35,     37992.30,-108.75
,Nifty Next 50,     67110.90,     66864.35,     67310.15,     65997.60,     66864.45,-246.45
,Nifty Bank,     59404.20,     59142.00,     59447.35,     58278.60,     58800.30,-603.90
,NIFTY MIDCAP 100,     58085.35,     57900.75,     58239.30,     56681.10,     57423.65,-661.70
,Nifty 500,     22946.65,     22864.50,     22981.80,     22586.80,     22835.15,-111.50
,Nifty 100,     25780.95,     25687.30,     25848.65,     25443.85,     25701.40,-79.55
,Nifty Midcap 50,     16635.80,     16579.90,     16679.75,     16228.75,     16453.55,-182.25
,Nifty Realty,       793.90,       791.85,       797.65,       778.40,       788.30,-5.60
,Nifty Infra,      9003.25,      8971.55,      9072.35,      8887.75,      9015.50,12.25
,Nifty Energy,     33360.00,     33290.20,     33623.90,     32983.40,     33370.05,10.05
,Nifty FMCG,     51713.00,     51563.35,     51962.00,     51217.20,     51402.50,-310.50
,Nifty MNC,     30024.45,     29909.40,     30080.00,     29616.95,     29925.00,-99.45
,Nifty Pharma,     21714.30,     21743.95,     21970.40,     21477.95,     21584.40,-129.90
,Nifty PSE,      9662.50,      9629.80,      9709.15,      9531.15,      9620.35,-42.15
,Nifty PSU Bank,      8868.85,      8836.20,      8927.85,      8705.45,      8779.40,-89.45
,Nifty Serv Sector,     33048.15,     32892.10,     33114.65,     32584.90,     32910.65,-137.50
,Nifty Auto,     26948.10,     26777.60,     27107.10,     26602.95,     26871.25,-76.85
,Nifty Metal,     11374.45,     11376.65,     11474.05,     11246.95,     11438.95,64.50
,Nifty Media,      1360.40,      1362.25,      1364.15,      1339.80,      1354.00,-6.40
,NIFTY SMLCAP 100,     16701.05,     16648.85,     16736.90,     16362.90,     16551.20,-149.85
,Nifty 200,     14023.95,     13974.15,     14052.80,     13812.55,     13959.55,-64.40
,Nifty Div Opps 50,      6298.70,      6284.45,      6317.35,      6230.45,      6282.25,-16.45
,Nifty Commodities,      9341.75,      9329.10,      9401.55,      9228.60,      9347.50,5.75
,Nifty Consumption,     11666.30,     11618.20,     11742.15,     11535.70,     11662.00,-4.30
,Nifty Fin Service,     27200.60,     27067.15,     27206.10,     26773.50,     26963.50,-237.10
,Nifty50 Div Point,       264.68,       264.68,       264.68,       264.68,       264.68,0.00
,Nifty100 Liq 15,      7268.00,      7228.65,      7326.65,      7177.30,      7282.70,14.70
,Nifty CPSE,      6378.70,      6355.35,      6417.35,      6316.75,      6367.15,-11.55
,Nifty GrowSect 15,     12199.45,     12176.50,     12251.50,     12090.35,     12170.10,-29.35
,Nifty50 PR 2x Lev,     13662.20,     13561.20,     13734.05,     13322.10,     13579.05,-83.15
,Nifty50 PR 1x Inv,       207.65,       208.40,       210.25,       207.10,       208.30,0.65
,Nifty50 TR 2x Lev,     20468.25,     20316.90,     20575.90,     19958.70,     20343.70,-124.55
,Nifty50 TR 1x Inv,       169.80,       170.45,       171.90,       169.35,       170.30,0.50
,Nifty50 Value 20,     13121.05,     13075.15,     13137.35,     12969.40,     13058.95,-62.10
,Nifty Mid Liq 15,     15447.25,     15424.55,     15494.30,     15053.30,     15300.60,-146.65
,Nifty Pvt Bank,     28405.15,     28277.55,     28408.35,     27909.40,     28162.65,-242.50
,NIFTY100 Qualty30,      5750.15,      5728.35,      5767.15,      5678.15,      5718.40,-31.75
,Nifty GS 8 13Yr,      2964.87,      2965.40,      2968.21,      2965.28,      2966.06,1.19
,Nifty GS 10Yr,      2609.36,      2609.83,      2613.09,      2609.59,      2611.28,1.92
,Nifty GS 10Yr Cln,       887.33,       887.33,       888.46,       887.25,       887.83,0.50
,Nifty GS 4 8Yr,      3216.90,      3217.48,      3220.41,      3217.47,      3219.51,2.61
,Nifty GS 11 15Yr,      3224.58,      3225.20,      3227.62,      3222.76,      3226.33,1.75
,Nifty GS 15YrPlus,      3454.82,      3455.52,      3456.49,      3454.75,      3454.75,-0.07
,Nifty GS Compsite,      3041.35,      3041.91,      3043.83,      3041.16,      3041.59,0.24
,NIFTY HEALTHCARE,     13993.65,     13997.65,     14137.20,     13831.60,     13910.30,-83.35
,NIFTY CONSR DURBL,     35328.15,     35267.80,     35305.80,     34422.80,     34740.00,-588.15
