,09-Jan-2026
The Nifty witnessed an intraday movement of about 317.6 points.The closing index was 0.75 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 106746.84
, Traded Quantity (in Lakhs), 62231.66
, Number of Trades, 33708579
, Total Market Capitalisation (Rs. Crores), 46556704.04

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25876.85,     25840.40,     25940.60,     25623.00,     25683.30,-193.55
,NIFTY50 EQL Wgt,     33282.20,     33263.65,     33377.25,     32936.45,     33028.75,-253.45
,NIFTY100 EQL Wgt,     33896.45,     33856.20,     34017.70,     33470.55,     33573.90,-322.55
,NIFTY100 LowVol30,     21141.20,     21118.70,     21203.85,     20946.40,     21002.10,-139.10
,NIFTY Alpha 50,     50076.35,     50014.25,     50274.35,     49146.65,     49332.75,-743.60
,NIFTY MIDCAP 150,     22180.55,     22162.15,     22274.25,     21912.90,     21985.90,-194.65
,NIFTY SMLCAP 50,      8605.10,      8593.20,      8621.55,      8420.70,      8435.05,-170.05
,NIFTY SMLCAP 250,     16489.05,     16458.30,     16505.95,     16187.45,     16209.45,-279.60
,NIFTY MIDSML 400,     20078.75,     20055.00,     20141.50,     19794.20,     19846.50,-232.25
,NIFTY200 QUALTY30,     21405.50,     21380.10,     21562.40,     21259.25,     21320.85,-84.65
,Nifty FinSrv25 50,     30418.60,     30345.95,     30418.90,     29974.05,     30060.75,-357.85
,NIFTY AlphaLowVol,     27208.25,     27187.95,     27286.55,     26928.10,     26989.15,-219.10
,Nifty200Momentm30,     31181.40,     31155.75,     31354.40,     30826.90,     30928.50,-252.90
,Nifty100ESGSecLdr,      4339.70,      4331.25,      4350.20,      4290.15,      4301.35,-38.35
,NIFTY100 ESG,      5192.70,      5185.40,      5209.80,      5133.05,      5147.65,-45.05
,NIFTY M150 QLTY50,     23908.25,     23858.95,     23975.70,     23641.20,     23706.00,-202.25
,NIFTY INDIA MFG,     15394.30,     15376.30,     15462.15,     15237.70,     15283.25,-111.05
,Nifty200 Alpha 30,     25106.40,     25080.15,     25249.85,     24737.05,     24841.95,-264.45
,NiftyM150Momntm50,     61603.15,     61583.95,     61931.05,     60878.60,     61060.75,-542.40
,Nifty50 USD,      9959.55,      9959.55,      9997.75,      9665.05,      9873.25,-86.30
,Nifty IT,     37920.30,     37861.25,     38244.55,     37861.15,     38027.20,106.90
,Nifty Next 50,     69196.10,     69059.20,     69530.70,     68258.75,     68492.20,-703.90
,Nifty Bank,     59686.50,     59558.15,     59739.65,     59154.20,     59251.55,-434.95
,NIFTY MIDCAP 100,     60222.55,     60194.05,     60562.35,     59500.55,     59748.15,-474.40
,Nifty 500,     23680.10,     23646.75,     23741.75,     23407.70,     23467.35,-212.75
,Nifty 100,     26462.60,     26422.80,     26536.45,     26187.00,     26252.95,-209.65
,Nifty Midcap 50,     17215.45,     17209.60,     17311.00,     17031.80,     17096.50,-118.95
,Nifty Realty,       894.25,       891.75,       893.15,       868.95,       874.00,-20.25
,Nifty Infra,      9383.35,      9384.10,      9432.55,      9278.80,      9303.30,-80.05
,Nifty Energy,     34729.65,     34736.40,     34951.75,     34284.20,     34409.30,-320.35
,Nifty FMCG,     53010.15,     52918.25,     53083.50,     52332.65,     52438.15,-572.00
,Nifty MNC,     30517.15,     30471.50,     30621.40,     30243.90,     30322.40,-194.75
,Nifty Pharma,     22962.55,     22961.10,     22989.85,     22696.45,     22761.00,-201.55
,Nifty PSE,      9830.80,      9834.95,      9936.05,      9738.35,      9771.10,-59.70
,Nifty PSU Bank,      8585.35,      8578.95,      8729.55,      8557.40,      8601.05,15.70
,Nifty Serv Sector,     33624.00,     33567.50,     33683.80,     33228.95,     33310.85,-313.15
,Nifty Auto,     28414.95,     28380.00,     28516.00,     28034.85,     28087.65,-327.30
,Nifty Metal,     11132.00,     11110.65,     11208.10,     11036.55,     11094.80,-37.20
,Nifty Media,      1437.40,      1436.40,      1438.85,      1415.75,      1425.30,-12.10
,NIFTY SMLCAP 100,     17601.05,     17572.50,     17637.90,     17252.95,     17282.65,-318.40
,Nifty 200,     14421.05,     14402.10,     14468.75,     14266.90,     14306.95,-114.10
,Nifty Div Opps 50,      6293.05,      6284.80,      6335.90,      6251.50,      6274.30,-18.75
,Nifty Commodities,      9437.25,      9422.05,      9477.05,      9332.70,      9367.10,-70.15
,Nifty Consumption,     12156.60,     12145.60,     12191.55,     12003.30,     12027.80,-128.80
,Nifty Fin Service,     27672.60,     27614.80,     27689.05,     27302.50,     27382.10,-290.50
,Nifty50 Div Point,       249.14,       249.14,       249.14,       249.14,       249.14,0.00
,Nifty100 Liq 15,      7438.95,      7431.60,      7477.55,      7367.90,      7392.50,-46.45
,Nifty CPSE,      6469.65,      6478.75,      6543.60,      6416.25,      6434.45,-35.20
,Nifty GrowSect 15,     12627.65,     12604.65,     12670.50,     12509.40,     12545.00,-82.65
,Nifty50 PR 2x Lev,     14398.25,     14355.50,     14466.65,     14114.15,     14180.70,-217.55
,Nifty50 PR 1x Inv,       202.20,       202.50,       204.20,       201.70,       203.70,1.50
,Nifty50 TR 2x Lev,     21544.90,     21481.00,     21647.25,     21119.80,     21219.35,-325.55
,Nifty50 TR 1x Inv,       165.40,       165.70,       167.05,       165.05,       166.70,1.30
,Nifty50 Value 20,     13257.95,     13237.25,     13293.85,     13135.30,     13166.65,-91.30
,Nifty Mid Liq 15,     16007.15,     16021.75,     16097.40,     15823.15,     15893.60,-113.55
,Nifty Pvt Bank,     28774.90,     28714.15,     28786.00,     28460.80,     28500.65,-274.25
,NIFTY100 Qualty30,      5887.60,      5880.90,      5928.80,      5847.75,      5866.05,-21.55
,Nifty GS 8 13Yr,      2968.69,      2969.23,      2970.99,      2965.24,      2970.20,1.51
,Nifty GS 10Yr,      2612.03,      2612.49,      2613.20,      2608.59,      2611.64,-0.39
,Nifty GS 10Yr Cln,       890.20,       890.20,       890.44,       888.84,       889.90,-0.30
,Nifty GS 4 8Yr,      3223.52,      3224.09,      3224.10,      3220.94,      3223.11,-0.41
,Nifty GS 11 15Yr,      3230.61,      3231.23,      3233.59,      3225.57,      3232.35,1.74
,Nifty GS 15YrPlus,      3465.75,      3466.45,      3466.45,      3460.98,      3465.58,-0.17
,Nifty GS Compsite,      3046.82,      3047.38,      3048.46,      3043.41,      3047.84,1.02
,NIFTY HEALTHCARE,     14808.55,     14799.80,     14819.45,     14629.75,     14672.05,-136.50
,NIFTY CONSR DURBL,     38037.60,     37918.30,     38221.70,     37438.60,     37602.95,-434.65
,NIFTY OIL AND GAS,     11582.35,     11564.45,     11706.35,     11563.50,     11628.75,46.40
,NIFTY500 MULTICAP,     16348.95,     16325.65,     16383.05,     16140.10,     16179.10,-169.85
,NIFTY LARGEMID250,     16746.90,     16727.40,     16802.40,     16558.80,     16607.05,-139.85
,NIFTY MID SELECT,     13759.60,     13775.75,     13843.45,     13619.15,     13676.70,-82.90
,NIFTY TOTAL MKT,     13284.55,     13265.40,     13317.05,     13129.00,     13161.10,-123.45
,NIFTY MICROCAP250,     22278.00,     22227.55,     22301.05,     21868.30,     21890.30,-387.70
,NIFTY IND DIGITAL,      9349.15,      9355.70,      9423.90,      9284.20,      9314.90,-34.25
,Nifty Tata 25 Cap,     15299.95,     15236.65,     15345.95,     15117.40,     15164.55,-135.40
,Nifty MidSml Hlth,     44402.55,     44366.65,     44446.60,     43797.55,     43937.45,-465.10
,Nifty Multi Mfg,     15887.05,     15867.60,     15933.50,     15697.40,     15742.80,-144.25
,Nifty Multi Infra,     14167.55,     14181.75,     14252.25,     14004.30,     14039.95,-127.60
,BHARATBOND-APR30,      1564.68,      1564.99,      1564.99,      1564.97,      1564.97,0.29
,BHARATBOND-APR31,      1423.57,      1423.83,      1423.83,      1423.83,      1423.83,0.26
,BHARATBOND-APR32,      1296.50,      1296.75,      1296.75,      1296.75,      1296.75,0.25
,BHARATBOND-APR33,      1258.13,      1258.38,      1258.38,      1258.37,      1258.37,0.24
,Nifty Ind Defence,      7921.40,      7927.85,      8079.95,      7866.80,      7891.65,-29.75
,Nifty Ind Tourism,      8264.00,      8247.10,      8274.80,      8134.60,      8149.80,-114.20
,Nifty Capital Mkt,      4668.70,      4657.70,      4694.45,      4549.45,      4573.25,-95.45
,Nifty500Momentm50,     52494.45,     52432.15,     52703.55,     51714.55,     51872.70,-621.75
,NiftyMS400 MQ 100,     47325.80,     47287.00,     47521.50,     46615.05,     46781.55,-544.25
,NiftySml250MQ 100,     43616.00,     43530.55,     43690.25,     42667.05,     42730.00,-886.00
,Nifty Top 10 EW,      9797.85,      9782.70,      9830.50,      9710.45,      9728.20,-69.65
,Nifty AQL 30,     22918.10,     22892.25,     23013.00,     22683.00,     22738.40,-179.70
,Nifty AQLV 30,     21316.95,     21301.60,     21396.80,     21142.55,     21190.35,-126.60
,Nifty EV,      3149.75,      3141.15,      3156.65,      3100.20,      3107.05,-42.70
,Nifty HighBeta 50,      3946.30,      3945.15,      3968.25,      3864.15,      3884.00,-62.30
,Nifty New Consump,     11817.70,     11811.70,     11854.80,     11632.40,     11666.80,-150.90
,Nifty Corp MAATR,     38576.45,     38535.35,     38700.10,     38090.95,     38207.00,-369.45
,Nifty Low Vol 50,     25661.75,     25642.45,     25752.40,     25440.40,     25502.70,-159.05
,Nifty Mobility,     22996.50,     22971.65,     23070.40,     22718.30,     22763.20,-233.30
,Nifty Qlty LV 30,     17649.20,     17622.75,     17708.20,     17476.10,     17516.85,-132.35
,Nifty Sml250 Q50,     25456.65,     25384.55,     25496.80,     24932.90,     24964.70,-491.95
,Nifty Top 15 EW,     10895.80,     10877.95,     10928.95,     10792.45,     10816.60,-79.20
,Nifty100 Alpha 30,     18133.50,     18133.65,     18215.90,     17905.90,     17952.30,-181.20
,Nifty100 Enh ESG,      5239.65,      5232.30,      5256.85,      5179.15,      5193.80,-45.85
,Nifty200 Value 30,     14602.05,     14573.75,     14722.30,     14469.80,     14531.25,-70.80
,Nifty500 EW,     14128.35,     14103.30,     14151.85,     13910.30,     13939.30,-189.05
,Nifty Multi MQ 50,     41180.90,     41146.70,     41395.85,     40667.50,     40803.85,-377.05
,Nifty500 Value 50,     15445.95,     15421.70,     15566.80,     15314.95,     15370.15,-75.80
,Nifty Top 20 EW,      9623.85,      9609.10,      9652.00,      9534.25,      9555.90,-67.95
,Nifty CoreHousing,     15715.30,     15701.75,     15745.85,     15508.25,     15563.90,-151.40
,Nifty FinSerExBnk,     31951.65,     31885.35,     32071.05,     31340.10,     31501.65,-450.00
,Nifty Housing,     11826.55,     11814.95,     11848.05,     11671.90,     11702.30,-124.25
,Nifty IPO,      2009.65,      2004.15,      2007.35,      1982.95,      1988.40,-21.25
,Nifty MS Fin Serv,     20741.75,     20693.90,     20915.25,     20453.15,     20540.00,-201.75
,Nifty MS Ind Cons,     18928.75,     18936.95,     19020.50,     18624.70,     18692.95,-235.80
,Nifty MS IT Telcm,     10265.00,     10349.85,     10417.25,     10197.70,     10235.90,-29.10
,Nifty NonCyc Cons,     15745.15,     15728.90,     15818.25,     15576.85,     15614.60,-130.55
,Nifty Rural,     16087.30,     16080.35,     16142.90,     15876.05,     15919.00,-168.30
,Nifty Shariah 25,      8398.40,      8393.05,      8441.25,      8359.10,      8384.65,-13.75
,Nifty Trans Logis,     25889.90,     25858.80,     25988.10,     25553.95,     25592.30,-297.60
,Nifty50 Shariah,      4811.70,      4807.45,      4837.25,      4787.05,      4802.45,-9.25
,Nifty500 LMS Eql,     17939.10,     17914.00,     17978.05,     17695.80,     17738.00,-201.10
,Nifty500 Shariah,      7139.80,      7132.60,      7164.30,      7068.80,      7089.70,-50.10
,Nifty500 Qlty50,     18921.15,     18889.95,     19032.65,     18621.65,     18686.00,-235.15
,Nifty500 LowVol50,     23112.35,     23096.75,     23238.85,     22884.90,     22947.00,-165.35
,Nifty500 MQVLv50,     31497.85,     31463.65,     31725.55,     31174.85,     31250.45,-247.40
,Nifty500 Flexicap,     10607.15,     10599.50,     10668.60,     10528.70,     10549.95,-57.20
,Nifty TMMQ 50,     41684.70,     41650.40,     41904.65,     41209.60,     41342.30,-342.40
,Nifty FPI 150,      1608.65,      1606.65,      1614.75,      1591.55,      1596.25,-12.40
,Nifty SME Emerge,     13983.40,     13968.90,     13971.75,     13746.05,     13750.25,-233.15
,Nifty Internet,      1368.90,      1367.20,      1378.20,      1352.15,      1357.05,-11.85
,Nifty Chemicals,     28935.30,     28825.20,     29039.60,     28535.80,     28600.30,-335.00
,Nifty Waves,      2074.90,      2073.00,      2075.80,      2042.65,      2049.00,-25.90
,Nifty InfraLog,     11277.80,     11295.00,     11337.70,     11100.25,     11132.70,-145.10
,Nifty500 Health,     18893.65,     18885.65,     18905.65,     18671.30,     18716.20,-177.45
,India VIX,10.6000,10.6000,11.0350,10.2175,10.9250,0.3250

,ADVANCES,776
,DECLINES,2510
,UNCHANGED,91

,Total securities that have hit their price bands today,152

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HDFCBANK,EQ,       946.70,       939.00,-0.81,3592.75
,IEX,EQ,       150.09,       138.36,-7.82,3280.82
,IDEA,EQ,        11.50,        11.26,-2.09,2848.73
,HINDCOPPER,EQ,       520.75,       520.80,0.01,1796.16
,ICICIBANK,EQ,      1435.00,      1404.30,-2.14,1767.61
,BHEL,EQ,       271.75,       274.25,0.92,1752.04
,ETERNAL,EQ,       283.55,       284.35,0.28,1605.99
,SILVERBEES,EQ,       223.53,       230.37,3.06,1598.94
,POWERINDIA,EQ,     18444.00,     17881.00,-3.05,1401.20
,MTARTECH,EQ,      2517.60,      2689.70,6.84,1263.97
,RELIANCE,EQ,      1470.60,      1475.30,0.32,1227.07
,ITC,EQ,       340.90,       337.15,-1.10,1189.85
,INDUSTOWER,EQ,       430.85,       433.40,0.59,1173.96
,INFY,EQ,      1613.30,      1614.10,0.05,1101.81
,MAZDOCK,EQ,      2480.40,      2500.50,0.81,1058.14
,CUPID,EQ,       399.15,       424.50,6.35,1004.54
,BSE,EQ,      2694.00,      2669.50,-0.91,996.47
,NATIONALUM,EQ,       333.50,       348.05,4.36,990.12
,BEL,EQ,       415.65,       418.65,0.72,965.20
,BHARTIARTL,EQ,      2066.30,      2027.10,-1.90,851.83
,MANAPPURAM,EQ,       309.50,       285.85,-7.64,839.98
,CGPOWER,EQ,       614.25,       594.75,-3.17,801.70
,SBIN,EQ,       998.00,      1000.50,0.25,782.34
,BAJFINANCE,EQ,       971.95,       959.60,-1.27,735.40
,KAYNES,EQ,      3719.90,      3659.50,-1.62,717.82

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ASIANPAINT,EQ,      2825.50,      2786.50,1.40
,ONGC,EQ,       234.09,       231.42,1.15
,HCLTECH,EQ,      1661.40,      1646.70,0.89
,BEL,EQ,       418.65,       415.65,0.72
,CIPLA,EQ,      1465.70,      1460.60,0.35

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIENT,EQ,      2153.70,      2214.00,-2.72
,NTPC,EQ,       336.00,       344.40,-2.44
,JIOFIN,EQ,       287.25,       293.55,-2.15
,ICICIBANK,EQ,      1404.30,      1435.00,-2.14
,BAJAJ-AUTO,EQ,      9562.50,      9760.50,-2.03

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,0MOFSL26,N1,      1148.00,                   212395.60,185
,0MOFSL27,N3,      1150.00,                    18400.00,16
,1003IIFL29,NC,       999.00,                    26973.00,27
,1003ISFL28,N4,      1005.83,                   283339.50,283
,1003SCFL31,Z4,       940.50,                    16929.00,18
,1015ECL29,NR,      1018.00,                  1115747.75,1097
,1015UCL26,N1,       990.00,                    23720.10,24
,1015UCL27,NF,       991.62,                   155578.40,155
,1018GS2026,GS,       105.00,                    48779.61,456
,1025UCL26A,N1,       980.00,                     1960.00,2
,1035UCL26,NA,       270.00,                     8072.00,32
,1040NFL26,NA,      1005.00,                    29145.00,29
,1040UCL27B,N1,       990.00,                    17250.00,17
,1050ISFL28,N5,       995.41,                   167780.00,169
,1050NFL26,N7,      1020.00,                    22440.00,22
,105IIFL29,N7,      1080.00,                   245160.00,227
,105UCL2026,NB,      1015.00,                    45675.00,45
,1060ECL29,NS,      1009.00,                   384021.84,362
,1065NFL27,NC,      1006.00,                   130733.00,130
,1075WCA28,N0,      9500.00,                     9500.00,1
,1075WCAP28,N0,     94000.00,                    94000.00,1
,10IIFL28,N4,      1020.00,                   295839.24,290
,10IIFL28A,NE,      1066.47,                   369059.00,346
,10IIFL29,N6,      1025.00,                    25625.00,25
,10IIFLSF27,NB,      1040.00,                    39520.00,38
,10NIDO26,N6,      1041.30,                    84391.00,81
,10UCL26,ND,       991.00,                     9910.00,10
,1119NFL27,ND,      1075.00,                    12900.00,12
,118VCCL27B,N0,    101000.00,                   201100.00,2
,11UCL26,NC,      1085.00,                    49910.00,46
,12AFIL27,N0,      9600.00,                   864002.00,90
,12AFIL27A,N0,      9775.00,                   332350.00,34
,12AFIL28,N0,      9660.00,                   194800.00,20
,12VCCL29B,N0,     99000.00,                    99000.00,1
,182D050226,TB,        99.34,                    19862.00,200
,20MICRONS,EQ,       195.72,                 21798465.37,109967
,21STCENMGM,EQ,        46.43,                    28600.26,613
,360ONE,EQ,      1140.90,               1219210250.40,1067665
,364D021026,TB,        95.80,                  2107200.00,22000
,364D070127,TB,        98.95,                     9895.00,100
,364D081026,TB,        96.03,                  2400750.00,25000
,364D151026,TB,        95.97,                  4798500.00,50000
,364D170926,TB,        96.00,                  2688000.00,28000
,364D200826,TB,        96.70,                   967000.00,10000
,3IINFOLTD,EQ,        15.38,                 26557879.36,1709248
,3MINDIA,EQ,     34135.00,                214010220.00,6219
,3PLAND,EQ,        36.37,                    88898.22,2395
,574GS2026,GS,       100.07,                     3723.53,37
,591GS2028,GS,       100.00,                    20000.00,200
,5PAISA,EQ,       359.30,                 51962728.95,140426
,601GS2030,GS,       100.45,                   193567.35,1927
,610GS2031,GS,        96.60,                  1438568.00,14866
,633GS2035,GS,        98.00,                   196051.60,2000
,63MOONS,EQ,       653.55,                 62682173.50,94220
,648GS2035,GS,        99.40,                    59580.00,600
,667GS2035,GS,       104.00,                      211.09,2
,667GS2050,GS,        92.60,                    64908.50,701
,668GS2040,GS,        99.75,                   129284.92,1296
,676GS2061,GS,        94.94,                   540697.00,5695
,68GS2060,GS,        93.31,                    29300.04,315
,690GS2065,GS,        94.95,                  6983627.65,73375
,695GS2061,GS,        94.32,                   472820.11,5000
,697GR2034,GS,        97.49,                    28948.64,293
,698GR2054,GS,        95.90,                    10562.30,112
,699GS2051,GS,        96.10,                  1015393.00,10500
,709GS2054,GS,       100.10,                  2862118.50,28591
,709GS2074,GS,        96.99,                  3744031.31,38597
,710GS2029,GS,       104.29,                 10311519.00,99000
,716GS2050,GS,       103.00,                     5150.00,50
,717GS2030,GS,       104.14,                   278059.90,2670
,718GS2033,GS,       109.50,                      109.50,1
,718GS2037,GS,       105.70,                  6231104.52,58975
,71GS2034,GS,       103.61,                    13469.30,130
,723GS2039,GS,       105.00,                  1050000.00,10000
,724GS2055,GS,       101.99,                  1567648.27,15371
,725GS2063,GS,        98.93,                  8106608.35,81896
,726GS2029,GS,       105.90,                    10590.00,100
,726GS2032,GS,       105.30,                   352544.40,3348
