symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-01-16,691.90,697.45,-0.0080,0.0111,,0.2082
ADANIPORTS,2013-01-16,135.60,136.90,-0.0095,0.0212,,0.3955
BEL,2013-01-16,1289.45,1299.35,-0.0076,0.0137,,0.2560
BOSCHLTD,2013-01-16,9186.65,9109.85,0.0084,0.0095,,0.1796
CUMMINSIND,2013-01-16,518.75,520.20,-0.0028,0.0130,,0.2407
DLF,2013-01-16,248.55,252.95,-0.0175,0.0229,,0.4318
HINDALCO,2013-01-16,123.40,129.10,-0.0452,0.0166,,0.3725
INDHOTEL,2013-01-16,63.95,65.50,-0.0239,0.0177,,0.3458
LT,2013-01-16,1544.20,1560.00,-0.0102,0.0120,,0.2273
MANAPPURAM,2013-01-16,44.45,44.15,0.0068,0.0425,,0.7871
MARUTI,2013-01-16,1493.20,1546.00,-0.0347,0.0125,,0.2828
PGEL,2013-01-16,364.15,374.50,-0.0280,0.0235,,0.4547
SBIN,2013-01-16,2432.40,2489.85,-0.0233,0.0118,,0.2445
SUZLON,2013-01-16,19.00,19.55,-0.0285,0.0313,,0.5942
TRENT,2013-01-16,1219.80,1263.90,-0.0355,0.0162,,0.3439
