symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-03-27,5540.50,5523.75,0.0030,0.0234,0.0234,0.4471
ADANIPORTS,2025-03-27,1196.80,1181.60,0.0128,0.0248,0.0247,0.4719
BEL,2025-03-27,300.65,299.55,0.0037,0.0229,0.0229,0.4375
BOSCHLTD,2025-03-27,28355.35,28072.10,0.0100,0.0153,0.0153,0.2923
CUMMINSIND,2025-03-27,3004.35,3004.95,-0.0002,0.0211,0.0211,0.4031
DIXON,2025-03-27,13511.10,13259.85,0.0188,0.0267,0.0267,0.5101
DLF,2025-03-27,688.50,680.45,0.0118,0.0207,0.0207,0.3955
DMART,2025-03-27,4065.00,3945.65,0.0298,0.0189,0.0190,0.3630
HAL,2025-03-27,4160.95,4128.30,0.0079,0.0249,0.0248,0.4738
HINDALCO,2025-03-27,693.35,691.30,0.0030,0.0191,0.0191,0.3649
INDHOTEL,2025-03-27,790.55,808.20,-0.0221,0.0204,0.0204,0.3897
INDIGO,2025-03-27,5127.80,5025.15,0.0202,0.0183,0.0183,0.3496
LT,2025-03-27,3501.60,3444.75,0.0164,0.0163,0.0163,0.3114
MANAPPURAM,2025-03-27,232.85,232.20,0.0028,0.0271,0.0270,0.5158
MARUTI,2025-03-27,11721.95,11734.30,-0.0011,0.0137,0.0137,0.2617
PAYTM,2025-03-27,810.10,776.85,0.0419,0.0350,0.0350,0.6687
PGEL,2025-03-27,927.25,870.15,0.0636,0.0360,0.0362,0.6916
SBIN,2025-03-27,772.30,764.00,0.0108,0.0163,0.0163,0.3114
SUZLON,2025-03-27,57.01,57.43,-0.0073,0.0303,0.0302,0.5770
TRENT,2025-03-27,5422.10,5321.90,0.0187,0.0234,0.0234,0.4471
