symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-03-11,5129.30,5160.25,-0.0060,0.0237,0.0237,0.4528
ADANIPORTS,2025-03-11,1135.05,1142.90,-0.0069,0.0253,0.0253,0.4834
BEL,2025-03-11,277.20,270.83,0.0232,0.0233,0.0233,0.4451
BOSCHLTD,2025-03-11,26982.55,26799.30,0.0068,0.0150,0.0150,0.2866
CUMMINSIND,2025-03-11,2875.25,2864.40,0.0038,0.0212,0.0211,0.4031
DIXON,2025-03-11,13298.90,13131.10,0.0127,0.0265,0.0265,0.5063
DLF,2025-03-11,674.10,647.10,0.0409,0.0207,0.0209,0.3993
DMART,2025-03-11,3631.60,3603.70,0.0077,0.0191,0.0191,0.3649
HAL,2025-03-11,3459.95,3417.85,0.0122,0.0246,0.0245,0.4681
HINDALCO,2025-03-11,695.50,689.15,0.0092,0.0194,0.0194,0.3706
INDHOTEL,2025-03-11,749.05,741.00,0.0108,0.0204,0.0204,0.3897
INDIGO,2025-03-11,4651.45,4627.50,0.0052,0.0184,0.0183,0.3496
LT,2025-03-11,3195.35,3177.70,0.0055,0.0164,0.0164,0.3133
MANAPPURAM,2025-03-11,201.40,205.35,-0.0194,0.0271,0.0270,0.5158
MARUTI,2025-03-11,11646.90,11585.70,0.0053,0.0139,0.0139,0.2656
PAYTM,2025-03-11,713.35,665.25,0.0698,0.0349,0.0352,0.6725
PGEL,2025-03-11,892.45,898.95,-0.0073,0.0361,0.0361,0.6897
SBIN,2025-03-11,729.85,728.90,0.0013,0.0164,0.0163,0.3114
SUZLON,2025-03-11,53.76,53.24,0.0097,0.0307,0.0307,0.5865
TRENT,2025-03-11,4995.45,4799.70,0.0400,0.0235,0.0237,0.4528
