symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-03-26,5523.75,5413.95,0.0201,0.0235,0.0234,0.4471
ADANIPORTS,2025-03-26,1181.60,1182.50,-0.0008,0.0249,0.0248,0.4738
BEL,2025-03-26,299.55,300.05,-0.0017,0.0230,0.0229,0.4375
BOSCHLTD,2025-03-26,28072.10,27448.20,0.0225,0.0153,0.0153,0.2923
CUMMINSIND,2025-03-26,3004.95,2962.45,0.0142,0.0212,0.0211,0.4031
DIXON,2025-03-26,13259.85,13625.35,-0.0272,0.0267,0.0267,0.5101
DLF,2025-03-26,680.45,695.20,-0.0214,0.0207,0.0207,0.3955
DMART,2025-03-26,3945.65,3998.80,-0.0134,0.0189,0.0189,0.3611
HAL,2025-03-26,4128.30,4012.40,0.0285,0.0249,0.0249,0.4757
HINDALCO,2025-03-26,691.30,693.45,-0.0031,0.0192,0.0191,0.3649
INDHOTEL,2025-03-26,808.20,828.55,-0.0249,0.0204,0.0204,0.3897
INDIGO,2025-03-26,5025.15,5006.80,0.0037,0.0183,0.0183,0.3496
LT,2025-03-26,3444.75,3469.60,-0.0072,0.0163,0.0163,0.3114
MANAPPURAM,2025-03-26,232.20,237.00,-0.0205,0.0271,0.0271,0.5177
MARUTI,2025-03-26,11734.30,11869.45,-0.0115,0.0137,0.0137,0.2617
PAYTM,2025-03-26,776.85,777.40,-0.0007,0.0351,0.0350,0.6687
PGEL,2025-03-26,870.15,883.40,-0.0151,0.0361,0.0360,0.6878
SBIN,2025-03-26,764.00,772.85,-0.0115,0.0163,0.0163,0.3114
SUZLON,2025-03-26,57.43,57.65,-0.0038,0.0303,0.0303,0.5789
TRENT,2025-03-26,5321.90,5185.05,0.0261,0.0234,0.0234,0.4471
