symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-03-07,5326.55,5370.10,-0.0081,0.0237,0.0237,0.4528
ADANIPORTS,2025-03-07,1144.50,1136.15,0.0073,0.0255,0.0254,0.4853
BEL,2025-03-07,277.00,272.95,0.0147,0.0234,0.0233,0.4451
BOSCHLTD,2025-03-07,27033.40,27069.20,-0.0013,0.0151,0.0151,0.2885
CUMMINSIND,2025-03-07,2899.10,2973.10,-0.0252,0.0212,0.0212,0.4050
DIXON,2025-03-07,13910.95,14255.95,-0.0245,0.0263,0.0263,0.5025
DLF,2025-03-07,667.00,665.30,0.0026,0.0207,0.0207,0.3955
DMART,2025-03-07,3593.60,3540.55,0.0149,0.0192,0.0192,0.3668
HAL,2025-03-07,3452.00,3417.70,0.0100,0.0247,0.0246,0.4700
HINDALCO,2025-03-07,691.35,681.95,0.0137,0.0195,0.0195,0.3725
INDHOTEL,2025-03-07,744.30,749.15,-0.0065,0.0205,0.0205,0.3917
INDIGO,2025-03-07,4657.50,4762.40,-0.0223,0.0184,0.0184,0.3515
LT,2025-03-07,3244.70,3259.90,-0.0047,0.0164,0.0164,0.3133
MANAPPURAM,2025-03-07,208.40,203.55,0.0235,0.0271,0.0271,0.5177
MARUTI,2025-03-07,11664.20,11666.45,-0.0002,0.0140,0.0140,0.2675
PAYTM,2025-03-07,684.85,706.35,-0.0309,0.0349,0.0349,0.6668
PGEL,2025-03-07,877.05,870.85,0.0071,0.0363,0.0362,0.6916
SBIN,2025-03-07,732.75,732.05,0.0010,0.0165,0.0164,0.3133
SUZLON,2025-03-07,54.92,52.10,0.0527,0.0306,0.0307,0.5865
TRENT,2025-03-07,4999.80,5069.50,-0.0138,0.0235,0.0234,0.4471
