symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-03-04,5191.40,5088.50,0.0200,0.0238,0.0238,0.4547
ADANIPORTS,2025-03-04,1058.00,1053.05,0.0047,0.0254,0.0253,0.4834
BEL,2025-03-04,264.70,257.40,0.0280,0.0233,0.0233,0.4451
BOSCHLTD,2025-03-04,26259.65,26691.75,-0.0163,0.0150,0.0150,0.2866
CUMMINSIND,2025-03-04,2861.10,2824.80,0.0128,0.0212,0.0212,0.4050
DIXON,2025-03-04,14190.40,14051.70,0.0098,0.0264,0.0264,0.5044
DLF,2025-03-04,643.30,647.30,-0.0062,0.0208,0.0207,0.3955
DMART,2025-03-04,3408.40,3453.05,-0.0130,0.0192,0.0192,0.3668
HAL,2025-03-04,3311.10,3187.05,0.0382,0.0246,0.0247,0.4719
HINDALCO,2025-03-04,641.65,636.55,0.0080,0.0194,0.0194,0.3706
INDHOTEL,2025-03-04,716.90,726.75,-0.0136,0.0203,0.0203,0.3878
INDIGO,2025-03-04,4598.70,4464.65,0.0296,0.0183,0.0184,0.3515
LT,2025-03-04,3213.00,3197.35,0.0049,0.0165,0.0165,0.3152
MANAPPURAM,2025-03-04,197.60,199.10,-0.0076,0.0272,0.0272,0.5197
MARUTI,2025-03-04,11616.25,11775.35,-0.0136,0.0141,0.0141,0.2694
PAYTM,2025-03-04,698.45,726.45,-0.0393,0.0351,0.0351,0.6706
PGEL,2025-03-04,841.10,806.50,0.0420,0.0364,0.0364,0.6954
SBIN,2025-03-04,716.05,695.30,0.0294,0.0164,0.0165,0.3152
SUZLON,2025-03-04,50.11,49.77,0.0068,0.0307,0.0307,0.5865
TRENT,2025-03-04,4999.75,4947.00,0.0106,0.0236,0.0235,0.4490
