symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-07-23,51195,17672,34.52
ADANIPORTS,EQ,2012-07-23,551789,300264,54.42
BEL,EQ,2012-07-23,8507,4994,58.70
BOSCHLTD,EQ,2012-07-23,6132,5498,89.66
CUMMINSIND,EQ,2012-07-23,48626,25853,53.17
DLF,EQ,2012-07-23,2932792,437843,14.93
HINDALCO,EQ,2012-07-23,4016268,1680709,41.85
INDHOTEL,EQ,2012-07-23,162705,82588,50.76
LT,EQ,2012-07-23,4027303,861096,21.38
MANAPPURAM,EQ,2012-07-23,1784322,649856,36.42
MARUTI,EQ,2012-07-23,4040249,2407539,59.59
PGEL,EQ,2012-07-23,7,1,14.29
SBIN,EQ,2012-07-23,1589570,444980,27.99
SBIN,N1,2012-07-23,65,65,100.00
SBIN,N2,2012-07-23,3,2,66.67
SBIN,N3,2012-07-23,73,67,91.78
SBIN,N5,2012-07-23,2370,2364,99.75
SUZLON,EQ,2012-07-23,8775031,2887797,32.91
TRENT,EQ,2012-07-23,10940,3957,36.17
TRENT,Q2,2012-07-23,2,2,100.00
