symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-07-17,24329,10125,41.62
ADANIPORTS,EQ,2012-07-17,873178,441286,50.54
BEL,EQ,2012-07-17,32099,25118,78.25
BOSCHLTD,EQ,2012-07-17,5904,4542,76.93
CUMMINSIND,EQ,2012-07-17,56361,32209,57.15
DLF,EQ,2012-07-17,3954528,459817,11.63
HINDALCO,EQ,2012-07-17,3652785,1295502,35.47
INDHOTEL,EQ,2012-07-17,323524,185023,57.19
LT,EQ,2012-07-17,1139637,477358,41.89
MANAPPURAM,EQ,2012-07-17,1833735,877598,47.86
MARUTI,EQ,2012-07-17,273112,94699,34.67
PGEL,EQ,2012-07-17,35269,35079,99.46
SBIN,EQ,2012-07-17,1347383,308687,22.91
SBIN,N1,2012-07-17,15,15,100.00
SBIN,N3,2012-07-17,89,79,88.76
SBIN,N5,2012-07-17,117,107,91.45
SUZLON,EQ,2012-07-17,14796585,3790099,25.61
TRENT,EQ,2012-07-17,5182,2516,48.55
TRENT,Q2,2012-07-17,28,25,89.29
