symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-07-20,14074,4376,31.09
ADANIPORTS,EQ,2012-07-20,518368,299197,57.72
BEL,EQ,2012-07-20,5529,4781,86.47
BOSCHLTD,EQ,2012-07-20,5304,4936,93.06
CUMMINSIND,EQ,2012-07-20,81886,56705,69.25
DLF,EQ,2012-07-20,2370437,269381,11.36
HINDALCO,EQ,2012-07-20,4919930,2201619,44.75
INDHOTEL,EQ,2012-07-20,214116,113612,53.06
LT,EQ,2012-07-20,952960,214349,22.49
MANAPPURAM,EQ,2012-07-20,968949,377044,38.91
MARUTI,EQ,2012-07-20,4553438,1418832,31.16
PGEL,EQ,2012-07-20,19305,19212,99.52
SBIN,EQ,2012-07-20,1926741,424037,22.01
SBIN,N1,2012-07-20,8,4,50.00
SBIN,N2,2012-07-20,7,6,85.71
SBIN,N3,2012-07-20,90,61,67.78
SBIN,N5,2012-07-20,290,287,98.97
SUZLON,EQ,2012-07-20,7873041,2155379,27.38
TRENT,EQ,2012-07-20,13781,5949,43.17
TRENT,Q2,2012-07-20,47,47,100.00
