symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-07-02,284183,159625,56.17
ADANIPORTS,EQ,2025-07-02,1219600,642138,52.65
BEL,EQ,2025-07-02,22843521,13563793,59.38
BOSCHLTD,EQ,2025-07-02,18343,10215,55.69
CUMMINSIND,EQ,2025-07-02,211985,127405,60.10
DIXON,EQ,2025-07-02,899590,345006,38.35
DLF,EQ,2025-07-02,3762205,1734841,46.11
DMART,EQ,2025-07-02,772653,297883,38.55
ETERNAL,EQ,2025-07-02,14940247,7870585,52.68
HAL,EQ,2025-07-02,819887,313799,38.27
HINDALCO,EQ,2025-07-02,4566893,1826425,39.99
INDHOTEL,EQ,2025-07-02,3926796,2996031,76.30
INDIGO,EQ,2025-07-02,1388532,972437,70.03
LT,EQ,2025-07-02,1330176,817842,61.48
MANAPPURAM,EQ,2025-07-02,4560992,2893403,63.44
MARUTI,EQ,2025-07-02,609735,386239,63.35
PAYTM,EQ,2025-07-02,1846081,522120,28.28
PGEL,EQ,2025-07-02,3613641,1111463,30.76
SBIN,EQ,2025-07-02,6661200,2892137,43.42
SUZLON,EQ,2025-07-02,72931988,37286054,51.12
TRENT,EQ,2025-07-02,1159148,530104,45.73
