symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-07-11,280804,166830,59.41
ADANIPORTS,EQ,2025-07-11,819864,400871,48.89
BEL,EQ,2025-07-11,15186245,7625276,50.21
BOSCHLTD,EQ,2025-07-11,81825,19544,23.89
CUMMINSIND,EQ,2025-07-11,791838,587540,74.20
DIXON,EQ,2025-07-11,284865,102294,35.91
DLF,EQ,2025-07-11,1997098,1126107,56.39
DMART,EQ,2025-07-11,802558,439854,54.81
ETERNAL,EQ,2025-07-11,16528109,9906704,59.94
HAL,EQ,2025-07-11,1091444,439832,40.30
HINDALCO,EQ,2025-07-11,4450346,2064518,46.39
INDHOTEL,EQ,2025-07-11,1464641,954869,65.19
INDIGO,EQ,2025-07-11,1332425,944573,70.89
LT,EQ,2025-07-11,1439747,986607,68.53
MANAPPURAM,EQ,2025-07-11,1500281,666837,44.45
MARUTI,EQ,2025-07-11,194420,128478,66.08
PAYTM,EQ,2025-07-11,5923005,1839411,31.06
PGEL,EQ,2025-07-11,1005294,389880,38.78
SBIN,EQ,2025-07-11,6202372,3729014,60.12
SBIN,T0,2025-07-11,1,1,100.00
SUZLON,EQ,2025-07-11,32762054,13799869,42.12
TRENT,EQ,2025-07-11,942210,567619,60.24
